Position	Frequency	n-gram
244	16	r
245	16	birthday
246	16	wonderful
247	16	pm
248	16	try
249	16	finals
250	16	enjoy
251	16	post
252	16	#the
253	16	photo
254	16	black
255	16	seen
256	16	using
257	16	#a
258	16	lovely
259	16	around
260	16	wanted
261	16	drive
263	16	minutes
264	16	ya
265	16	house
266	16	fact
267	15	winter
268	15	left
269	15	support
270	15	high
272	15	fucking
273	15	ass
274	15	mom
275	15	ask
276	15	may
277	15	gets
278	15	sorry
279	15	saying
280	15	#love
282	15	white
283	15	train
284	15	true
285	15	far
286	15	fan
287	15	song
288	15	bring
289	15	final
290	15	youtube
291	15	wake
292	14	video
294	14	gone
296	14	season
297	14	late
298	14	im
299	14	wanna
300	14	dead
301	14	idea
302	14	joke
303	14	course
304	14	saturday
305	14	country
306	14	picture
307	14	e
308	14	goes
309	14	#ferguson
310	14	#is
311	14	called
312	14	heard
313	14	away
314	14	talking
315	14	ppl
316	14	awake
317	14	party
318	14	least
319	14	ur
320	14	live
321	14	hear
322	14	page
323	14	wearing
325	14	point
326	13	weather
327	13	seeing
328	13	understand
329	13	rain
330	13	whole
331	13	pay
332	13	smile
333	13	important
334	13	probably
335	13	race
336	13	th
337	13	write
338	13	paper
339	13	taking
340	13	comes
341	13	fans
342	13	perfect
343	13	forget
344	13	women
345	13	million
346	13	book
347	13	drinking
348	13	story
349	13	totally
350	13	weeks
351	12	lost
352	12	wish
353	12	weekend
354	12	waiting
355	12	moment
356	12	men
357	12	paid
358	12	happened
359	12	sad
360	12	literally
361	12	saw
362	12	water
363	12	reading
364	12	means
365	12	anymore
366	12	maybe
367	12	#eu
368	12	used
369	12	top
370	12	reason
371	12	parents
372	12	able
373	12	stay
374	12	pick
375	12	
376	12	body
377	12	coffee
378	12	dad
379	12	cant
380	12	soon
381	12	definitely
382	12	ago
383	12	beautiful
384	12	wants
385	12	followers
386	11	list
387	11	system
388	11	instead
389	11	hand
390	11	sense
391	11	took
392	11	fine
393	11	vs
394	11	theoldbreed
395	11	safe
396	11	started
397	11	act
398	11	gift
399	11	group
401	11	public
402	11	city
403	11	#to
404	11	bit
405	11	sometimes
406	11	fight
408	11	mind
409	11	head
410	11	#lol
411	11	yesterday
412	11	hot
413	11	mate
414	11	ha
415	11	players
416	11	side
417	11	breaking
418	11	room
419	11	law
420	11	cute
421	11	needs
422	11	test
423	11	holiday
425	11	matter
427	11	anyone
428	11	internet
429	10	asked
430	10	open
431	10	office
432	10	instagram
433	10	eating
434	10	food
435	10	second
436	10	books
437	10	told
438	10	self
439	10	–
440	10	seriously
441	10	calls
442	10	american
443	10	three
444	10	obama
445	10	small
446	10	tweets
447	10	respect
448	10	snow
449	10	surprise
450	10	listening
451	10	missed
452	10	secret
453	10	£
454	10	forward
455	10	presents
456	10	full
457	10	ananvii
458	10	fair
460	10	leave
461	10	xbox
462	10	absolutely
463	10	quite
464	10	fix
465	10	ending
467	10	monstermmorpg
468	10	wonder
469	10	sleeping
471	10	deal
472	10	okay
473	10	d
474	10	less
475	10	giving
476	10	dolphinman
478	10	works
479	10	hahaha
480	10	turn
481	10	joy
482	10	together
483	10	easy
484	10	rather
485	10	month
486	10	app
487	9	nd
488	9	email
489	9	facebook
490	9	changed
491	9	starting
492	9	social
493	9	omg
494	9	fit
495	9	buy
496	9	hell
497	9	slow
498	9	future
500	9	kind
501	9	worst
502	9	foxnews
503	9	cut
504	9	message
505	9	fingers
506	9	without
507	9	#funny
508	9	imagine
509	9	#notcies
510	9	north
511	9	power
512	9	completely
513	9	posting
514	9	freeman
515	9	english
516	9	mine
517	9	ones
518	9	front
519	9	came
520	9	young
521	9	cup
522	9	case
523	9	merry
524	9	son
525	9	hurt
526	9	watched
528	9	winning
529	9	exam
530	9	yup
531	9	study
532	9	heart
533	9	walking
534	9	loved
535	9	c
536	9	happens
537	9	eu
538	9	damn
539	9	eat
540	9	visit
541	9	timowensby
542	9	boy
543	9	woman
544	9	child
545	9	bus
546	9	studying
547	9	happening
548	9	alone
549	9	outside
550	9	keeps
551	9	broken
552	8	dying
553	8	lights
554	8	text
555	8	#on
556	8	town
557	8	bet
558	8	running
559	8	online
560	8	whatever
561	8	clearly
562	8	thursday
563	8	sony
564	8	movie
565	8	busy
566	8	kid
567	8	join
569	8	cops
570	8	killed
571	8	#tcot
572	8	greatest
573	8	save
575	8	baby
576	8	lose
578	8	fire
579	8	due
580	8	games
581	8	number
582	8	racism
583	8	friend
584	8	k
585	8	peaceful
586	8	plan
587	8	strong
588	8	com
589	8	problem
590	8	justice
591	8	#new
592	8	loves
593	8	#you
594	8	issue
595	8	sitting
596	8	telling
597	8	asleep
598	8	hold
599	8	selfie
600	8	leaving
601	8	surprised
602	8	exactly
604	8	towards
606	8	source
607	8	later
608	8	socks
609	8	almost
610	8	till
612	7	sweet
613	7	mobile
614	7	quality
616	7	protection
618	7	missing
619	7	none
620	7	lives
621	7	stupid
622	7	govt
623	7	losing
624	7	tweeted
625	7	woke
626	7	living
627	7	dude
628	7	#work
629	7	lmao
630	7	v
631	7	short
632	7	set
633	7	dinner
634	7	football
635	7	question
637	7	december
638	7	double
639	7	close
640	7	mad
642	7	liked
643	7	husband
644	7	history
645	7	twice
646	7	line
647	7	pain
648	7	cry
649	7	tried
650	7	answer
651	7	thelexzane
652	7	joehilgerman
653	7	blame
654	7	abptrocket
655	7	folks
656	7	offer
657	7	shows
659	7	shot
660	7	wtf
661	7	putting
662	7	httptcooxybfwwwb
663	7	worry
664	7	society
665	7	parkzthedon
666	7	care
667	7	irony
668	7	interesting
669	7	cannot
670	7	#but
671	7	record
672	7	#for
673	7	speak
674	7	kill
675	7	jesus
676	7	road
677	7	move
678	7	pictures
679	7	human
680	7	rights
681	7	math
682	7	action
683	7	www
684	7	account
685	7	#truth
686	7	rest
687	7	everyday
688	7	#be
689	7	teacher
690	7	broke
691	7	episode
692	7	showing
693	7	#teenanalcasting
694	7	favourite
695	7	shopping
696	7	others
697	7	january
698	7	ugh
699	7	justin
700	7	#this
702	7	stand
703	7	mess
704	7	apple
705	7	tom
706	7	fall
707	7	size
708	7	computer
709	7	#russia
710	7	cover
711	7	hands
712	7	shirt
713	7	srduncan
714	7	jamieyuccas
715	7	crazy
716	7	luck
717	7	trip
718	7	congrats
719	7	stuck
720	7	usual
722	7	sunday
723	7	peace
724	7	learn
725	7	sound
726	7	kinda
727	7	google
728	7	welcome
729	7	#ericgarner
730	7	dear
731	7	health
732	7	sky
733	6	tree
734	6	daughter
735	6	santa
736	6	sports
737	6	cat
738	6	trade
739	6	died
740	6	bc
741	6	learned
742	6	trust
743	6	sucks
744	6	fish
745	6	crime
746	6	mouth
747	6	hmmm
748	6	filled
749	6	fast
750	6	apparently
751	6	thinks
752	6	tweeting
753	6	retweet
754	6	followed
755	6	date
756	6	dark
757	6	#obama
758	6	tired
759	6	words
760	6	america
761	6	#over
762	6	liberal
763	6	sex
764	6	vhsupersonic
765	6	lady
766	6	bought
767	6	illegal
768	6	fake
769	6	hotel
770	6	xd
771	6	fantastic
772	6	yea
773	6	couple
774	6	played
775	6	sign
776	6	immediately
777	6	sun
778	6	fox
779	6	argument
780	6	listen
781	6	gas
782	6	#it
783	6	#and
784	6	exciting
785	6	#peshawarattack
786	6	leg
787	6	shame
788	6	#icantbreathe
789	6	teeth
790	6	semester
791	6	blood
792	6	neilby
793	6	officially
794	6	round
795	6	green
796	6	single
797	6	reply
799	6	prime
800	6	control
801	6	given
802	6	ill
806	6	alert
807	6	cuba
808	6	state
809	6	bay
810	6	crap
811	6	league
812	6	india
813	6	#of
814	6	likely
815	6	speaking
816	6	protest
817	6	security
818	6	sit
820	6	wide
821	6	attack
822	6	red
823	6	#are
824	6	dream
825	6	grand
826	6	hello
827	6	thinking
828	6	price
829	6	#fail
830	6	website
831	6	drunk
832	6	#i
833	6	clean
835	6	stomach
836	6	blog
837	6	movies
838	6	roll
839	6	essay
840	6	traffic
841	6	picked
842	6	freezing
843	6	clothes
844	6	ignored
845	6	yrs
846	6	link
847	6	florida
848	6	#blacklivesmatter
849	6	speech
850	6	death
851	6	drink
852	6	plus
853	6	eye
854	6	shocked
855	6	lets
856	6	#happy
857	6	count
858	6	f
859	6	lots
860	6	college
861	6	caught
862	6	past
863	6	rape
864	6	amen
865	6	worse
866	6	religion
867	6	draw
868	6	hospital
869	6	writing
870	6	board
871	6	biggest
872	6	#my
873	6	per
874	6	spend
875	6	problems
876	6	die
877	6	insurance
878	6	coin
879	6	statement
880	6	truth
881	6	#photo
882	6	grandma
883	6	sooo
884	6	religious
886	6	commercial
887	5	light
888	5	bloody
889	5	difference
890	5	bill
891	5	defense
892	5	mornings
893	5	extra
894	5	smh
895	5	#says
896	5	dress
897	5	decided
898	5	become
899	5	boss
900	5	parlett
901	5	yr
902	5	japan
903	5	customer
904	5	earlier
905	5	httpstcocpjzkegne
906	5	wear
907	5	color
908	5	turkey
909	5	gym
910	5	nap
911	5	boys
913	5	response
914	5	askplaystation
915	5	apartment
916	5	needed
917	5	personal
918	5	press
919	5	#out
920	5	tv
921	5	box
922	5	travel
923	5	return
924	5	major
925	5	#girl
926	5	mary
927	5	article
928	5	definition
929	5	tough
930	5	bf
931	5	bitch
932	5	smell
933	5	anytime
934	5	korean
935	5	thoughts
936	5	pop
937	5	court
938	5	review
939	5	cnn
940	5	windows
941	5	oil
942	5	goodness
943	5	along
944	5	dare
945	5	spell
946	5	nation
947	5	bless
948	5	jk
949	5	local
951	5	shoes
952	5	rush
953	5	#gamergate
954	5	proof
955	5	chocolate
956	5	fi
957	5	either
958	5	shocking
959	5	dropped
960	5	bottle
961	5	training
962	5	teachers
963	5	mother
964	5	gear
965	5	brown
966	5	vote
967	5	thats
968	5	children
969	5	clever
970	5	ideas
971	5	ticket
972	5	meet
973	5	creepy
974	5	random
975	5	father
976	5	somebody
977	5	#blessed
978	5	film
979	5	muslims
980	5	beat
981	5	earth
982	5	walk
983	5	style
984	5	blacks
985	5	ordered
986	5	doubt
987	5	direction
988	5	alot
989	5	#sydneysiege
990	5	fat
991	5	government
992	5	search
993	5	report
994	5	l
995	5	plans
996	5	nigga
997	5	#life
998	5	skin
999	5	five
1000	5	update
1001	5	huge
1002	5	explain
1003	5	special
1004	5	tax
1005	5	em
1006	5	pic
1007	5	helpful
1008	5	#sorry
1009	5	soooo
1010	5	block
1011	5	victoria
1012	5	legend
1013	5	#how
1014	5	#can
1015	5	adorable
1016	5	rangers
1017	5	#im
1018	5	gazthegooner
1019	5	tbh
1020	5	billisfps
1021	5	heaven
1022	5	countries
1023	5	idk
1024	5	#bad
1025	5	spending
1026	5	facing
1027	5	weird
1028	5	punch
1029	5	ways
1030	5	french
1031	5	poor
1032	5	parking
1033	5	opposite
1034	5	wrote
1035	5	crowd
1036	5	company
1037	5	perfectly
1038	5	mum
1039	5	cleaning
1040	5	officer
1041	5	tea
1042	5	members
1044	5	yo
1045	5	player
1046	5	playoff
1047	5	#kids
1048	5	simply
1049	5	babies
1050	5	horrible
1051	5	keeping
1052	5	brownbearmike
1053	5	student
1054	5	golf
1055	5	#fun
1056	5	appreciate
1057	5	silence
1058	5	#u
1059	5	yep
1060	5	window
1061	5	#ha
1062	5	false
1063	5	taylor
1064	5	note
1065	5	hi
1066	5	backs
1067	5	taken
1068	5	minute
1069	5	female
1070	5	interview
1071	5	row
1072	5	passing
1073	5	fav
1074	5	virgin
1075	5	session
1076	5	ends
1077	5	movement
1078	5	turned
1079	5	sale
1080	5	king
1081	5	behind
1082	5	prize
1083	5	click
1084	5	sweater
1085	5	dance
1086	5	wins
1087	5	#all
1088	5	ugly
1089	5	cough
1090	5	non
1091	5	information
1092	5	hr
1093	5	straight
1094	5	knowing
1095	5	points
1096	5	#saintsfc
1097	5	tonybrown
1098	5	goodgary
1099	5	forgot
1100	5	ridiculous
1101	5	blessed
1102	5	la
1103	5	summer
1104	5	jack
1105	5	chicken
1106	5	afford
1107	5	decision
1108	5	#why
1109	5	card
1110	5	qb
1113	5	club
1114	5	series
1115	5	#year
1116	5	freedom
1117	5	library
1118	5	#wtf
1119	5	lie
1120	5	add
1121	5	info
1122	5	puppy
1123	4	hardly
1124	4	breathe
1125	4	released
1126	4	university
1127	4	highway
1128	4	beer
1129	4	deserve
1130	4	allowed
1131	4	entire
1132	4	event
1133	4	feeding
1134	4	battery
1135	4	tho
1136	4	amazingly
1137	4	catch
1138	4	lester
1139	4	#was
1140	4	sydney
1141	4	sec
1142	4	limit
1143	4	physical
1144	4	hahahaha
1145	4	russell
1146	4	brand
1147	4	sell
1148	4	indyenigma
1149	4	impossible
1150	4	loyalty
1151	4	among
1152	4	cos
1153	4	shut
1154	4	speed
1155	4	kevin
1156	4	reach
1157	4	reaction
1158	4	share
1159	4	cried
1160	4	store
1161	4	#business
1162	4	kidding
1163	4	feet
1164	4	progress
1165	4	chinese
1166	4	myzzcryz
1167	4	added
1168	4	pissed
1169	4	airport
1170	4	frozen
1171	4	rainy
1172	4	customers
1173	4	#women
1174	4	iraq
1175	4	war
1176	4	nights
1177	4	pure
1178	4	#diy
1179	4	woohoo
1180	4	doctor
1181	4	admit
1182	4	butt
1183	4	conference
1184	4	#me
1185	4	nfullers
1186	4	guns
1187	4	ahhh
1188	4	owners
1189	4	lfc
1190	4	hat
1191	4	clear
1192	4	dirtydeathdog
1193	4	four
1194	4	daily
1195	4	fail
1196	4	#food
1197	4	nephew
1198	4	church
1199	4	mail
1200	4	#follow
1201	4	hanging
1202	4	cash
1203	4	private
1204	4	blowing
1205	4	wednesday
1206	4	third
1207	4	zero
1208	4	classes
1209	4	except
1210	4	worked
1211	4	sector
1212	4	singing
1213	4	#good
1214	4	#day
1215	4	na
1216	4	rose
1217	4	#we
1218	4	#never
1219	4	#up
1220	4	#success
1221	4	staying
1222	4	#style
1223	4	#torturereport
1224	4	aware
1225	4	bye
1226	4	spot
1227	4	shoot
1228	4	lack
1229	4	months
1230	4	wi
1231	4	beach
1233	4	cia
1234	4	calling
1235	4	#2015
1236	4	safety
1237	4	gold
1238	4	uber
1239	4	suck
1240	4	union
1241	4	express
1242	4	ball
1243	4	fucked
1244	4	abt
1245	4	crossed
1246	4	isnt
1247	4	sentence
1248	4	packers
1249	4	truly
1250	4	#today
1251	4	hockey
1252	4	#news
1253	4	photos
1255	4	#cool
1257	4	campaign
1258	4	wrapping
1259	4	seat
1260	4	wondering
1261	4	questions
1262	4	usa
1263	4	relations
1264	4	#cuba
1265	4	voting
1266	4	mood
1267	4	street
1268	4	grace
1269	4	faith
1270	4	#monstermmorpg
1271	4	fam
1272	4	stats
1273	4	lesson
1274	4	carolina
1275	4	whoever
1276	4	runs
1277	4	fantasy
1278	4	st
1279	4	hindu
1280	4	sarcastic
1281	4	themblog
1282	4	jumping
1283	4	#mtvstars
1284	4	terrible
1285	4	miles
1286	4	educated
1287	4	activity
1288	4	lads
1289	4	london
1290	4	beauty
1291	4	present
1292	4	mini
1293	4	sort
1294	4	eve
1295	4	ride
1296	4	cars
1297	4	memory
1298	4	available
1299	4	especially
1300	4	staff
1301	4	difficult
1302	4	original
1303	4	lyrics
1304	4	anyway
1305	4	#cute
1306	4	charged
1307	4	selfish
1308	4	classy
1309	4	voice
1310	4	comedy
1311	4	#best
1312	4	#rip
1313	4	happen
1314	4	gave
1315	4	ignorance
1316	4	pics
1317	4	#proud
1318	4	upset
1319	4	boots
1320	4	journalism
1321	4	science
1322	4	#enough
1325	4	expected
1326	4	ashamed
1327	4	seem
1328	4	actor
1330	4	irrelevant
1331	4	indian
1332	4	western
1333	4	indeed
1334	4	successful
1335	4	sources
1336	4	dating
1337	4	gifts
1338	4	member
1339	4	standing
1340	4	jobs
1341	4	gee
1342	4	bae
1343	4	kick
1344	4	order
1345	4	climate
1346	4	effort
1347	4	gives
1348	4	penguins
1349	4	victims
1350	4	business
1351	4	relevant
1352	4	sjws
1353	4	sends
1354	4	hotnostrilsrfun
1356	4	dry
1357	4	loud
1358	4	beginning
1359	4	ahead
1360	4	hide
1361	4	students
1362	4	rn
1363	4	min
1364	4	ground
1365	4	average
1366	4	based
1367	4	cancelled
1368	4	area
1369	4	blocked
1370	4	loss
1371	4	employee
1372	4	bar
1373	4	crying
1374	4	helps
1375	4	nobody
1376	4	#money
1377	4	tuesday
1378	4	level
1379	4	wine
1380	4	mls
1381	4	site
1382	4	term
1383	4	display
1384	4	run
1385	4	services
1386	4	australia
1387	4	eyes
1388	4	bruh
1389	4	agree
1390	4	homework
1391	4	#like
1392	4	feed
1393	4	supposed
1394	4	usually
1395	4	mountain
1396	4	smart
1397	4	heavy
1398	4	iloveblackmen
1399	4	correct
1400	4	suffering
1401	4	duty
1402	4	#fb
1403	4	#do
1404	4	drop
1405	4	conversation
1406	4	everywhere
1407	4	currently
1408	4	boyfriend
1409	4	josephwarrendr
1410	4	blue
1411	4	bigger
1412	4	bag
1413	4	nope
1414	4	believed
1415	4	facts
1416	4	cuz
1417	4	official
1418	4	knows
1419	4	album
1420	4	#beautiful
1421	4	hashtag
1422	4	matters
1423	4	bringing
1424	4	normal
1425	4	land
1426	4	annoying
1427	4	view
1428	4	button
1429	4	#art
1430	4	yellow
1431	4	#its
1432	4	elf
1433	4	issues
1434	4	dog
1435	4	figure
1436	4	finger
1437	4	everybody
1438	4	po
1439	4	strange
1440	4	throwing
1441	4	winner
1442	4	falling
1443	4	received
1444	4	location
1445	4	torture
1446	4	grow
1447	4	brother
1448	4	send
1449	4	brought
1450	4	produce
1451	4	practice
1452	4	cheers
1453	4	challenge
1454	4	continue
1455	4	comfortable
1456	4	credit
1457	4	longer
1458	4	gay
1459	4	blast
1460	4	simple
1461	4	crew
1462	4	americans
1463	4	#chicago
1464	4	barackobama
1465	4	uni
1466	4	cnsnews
1467	4	#one
1469	4	loose
1470	4	aka
1471	4	#struggle
1472	4	focus
1473	4	field
1474	4	dislike
1475	4	#wow
1476	4	#fml
1477	4	easier
1478	4	pays
1479	4	common
1480	4	incredible
1481	4	dc
1482	4	honest
1483	4	holidays
1484	4	#frozen
1485	4	killing
1486	4	sarcasm
1487	4	supporting
1488	4	racist
1489	4	council
1490	4	ten
1491	4	tickets
1492	4	fabulous
1493	4	moving
1494	4	powerful
1495	4	stress
1496	4	proud
1497	4	bowl
1498	4	#sundayfunday
1499	4	ah
1500	4	latest
1501	3	united
1502	3	nations
1503	3	talked
1504	3	ed
1505	3	quote
1506	3	upstairs
1507	3	pink
1508	3	realize
1509	3	interested
1510	3	insight
1511	3	offered
1512	3	brilliant
1513	3	cared
1515	3	decent
1516	3	lazy
1517	3	background
1518	3	—
1519	3	fixed
1520	3	sleepy
1521	3	goal
1522	3	lloydgallagher
1523	3	whatsoever
1524	3	positive
1525	3	concerned
1526	3	tongue
1527	3	touch
1528	3	dentist
1529	3	steal
1530	3	bmw
1531	3	sexy
1532	3	quarter
1533	3	design
1534	3	guard
1536	3	davidcameron
1537	3	ambulance
1538	3	alcohol
1539	3	holes
1540	3	guide
1541	3	lunch
1542	3	describe
1543	3	expression
1544	3	tuned
1545	3	ruled
1546	3	talent
1547	3	pulled
1548	3	scared
1549	3	bears
1550	3	chicago
1551	3	ruined
1552	3	answering
1553	3	casecleveland
1554	3	bradword
1555	3	choose
1556	3	playstation
1557	3	showed
1558	3	appointment
1559	3	drinks
1560	3	treat
1561	3	provide
1562	3	achieved
1563	3	#fashion
1564	3	delays
1565	3	performance
1566	3	supportive
1567	3	period
1568	3	#what
1569	3	#gym
1570	3	giant
1571	3	hall
1572	3	grandpa
1574	3	southamptonfc
1575	3	lucky
1576	3	stealing
1577	3	results
1578	3	type
1579	3	#december
1580	3	cray
1581	3	squad
1582	3	ruin
1583	3	flip
1584	3	schools
1585	3	#nyc
1586	3	stopped
1587	3	drug
1588	3	asks
1589	3	deray
1590	3	#jesus
1591	3	noon
1592	3	#nfl
1593	3	hack
1594	3	stevenswenson
1595	3	stores
1596	3	ferguson
1597	3	juncker
1598	3	forever
1599	3	#our
1600	3	rip
1601	3	acceptable
1602	3	nah
1603	3	nose
1604	3	access
1605	3	england
1606	3	surely
1608	3	anonymous
1609	3	occupy
1610	3	laughing
1611	3	wheels
1612	3	finds
1613	3	earn
1614	3	sing
1615	3	criticism
1616	3	hungry
1617	3	apart
1618	3	tells
1619	3	correctly
1620	3	sammiecurtis
1621	3	tag
1622	3	#if
1623	3	#keep
1624	3	#monday
1625	3	pakistan
1626	3	bills
1628	3	attached
1629	3	porn
1630	3	attend
1631	3	#he
1632	3	parties
1633	3	keyboard
1634	3	criminal
1635	3	officers
1636	3	bush
1637	3	methods
1638	3	often
1639	3	held
1640	3	driving
1641	3	cancel
1642	3	heading
1643	3	tests
1644	3	pg
1645	3	nature
1646	3	written
1647	3	relationship
1648	3	consists
1649	3	experience
1650	3	network
1651	3	monitor
1652	3	etc
1653	3	deserved
1654	3	moron
1655	3	square
1656	3	males
1657	3	fool
1658	3	obvious
1659	3	#rape
1660	3	aw
1661	3	drawing
1662	3	#drawing
1663	3	#bbc
1664	3	democrats
1665	3	divide
1666	3	reasons
1667	3	cloud
1668	3	lord
1669	3	christ
1670	3	bbc
1671	3	#motivation
1672	3	comic
1673	3	submission
1674	3	husbands
1675	3	grant
1676	3	table
1677	3	#nowplaying
1678	3	weight
1679	3	#old
1680	3	lips
1681	3	#or
1682	3	…
1683	3	bust
1684	3	helping
1685	3	tolerant
1686	3	brothers
1687	3	coat
1688	3	mirror
1689	3	wall
1690	3	happiness
1691	3	altruda
1692	3	tmjsteve
1693	3	healthy
1694	3	#kashmir
1695	3	british
1696	3	popular
1697	3	transfer
1698	3	success
1699	3	nicely
1700	3	delivery
1701	3	army
1702	3	#may
1703	3	livelihood
1704	3	sat
1705	3	ideology
1706	3	putin
1707	3	defending
1708	3	liverpool
1709	3	stark
1710	3	former
1711	3	gunna
1712	3	shooting
1713	3	tour
1714	3	quiksilverindia
1715	3	quiksilvergoessupersonic
1716	3	realized
1717	3	updates
1718	3	charge
1719	3	sums
1720	3	building
1721	3	spice
1722	3	gotten
1723	3	h
1724	3	er
1725	3	violence
1726	3	brave
1727	3	large
1728	3	seemed
1729	3	philly
1730	3	south
1731	3	pants
1732	3	matt
1733	3	rodgers
1734	3	holy
1735	3	skinny
1736	3	experts
1737	3	korea
1738	3	dallas
1739	3	flu
1740	3	#flu
1741	3	rich
1742	3	eskom
1743	3	evidence
1744	3	prayers
1745	3	rock
1746	3	randomly
1747	3	multiple
1748	3	signs
1749	3	#twitter
1750	3	#so
1751	3	#just
1752	3	#say
1753	3	lies
1754	3	feels
1755	3	coutopanda
1756	3	enter
1757	3	myfairdaily
1758	3	#lbloggers
1759	3	patrick
1760	3	awards
1761	3	whether
1762	3	buddy
1763	3	bro
1764	3	skills
1765	3	ignorant
1766	3	#idiot
1767	3	millions
1768	3	pass
1769	3	breakfast
1770	3	donuts
1771	3	pairs
1773	3	engaged
1774	3	knee
1775	3	france
1776	3	#shocker
1777	3	#uber
1778	3	#finalsweek
1779	3	mostly
1780	3	wisdom
1781	3	failed
1782	3	alright
1783	3	youre
1784	3	knock
1785	3	#funtimes
1786	3	tesco
1787	3	possible
1788	3	emergency
1789	3	dm
1790	3	legendary
1791	3	#traffic
1792	3	effect
1793	3	younger
1794	3	#music
1795	3	bout
1796	3	middle
1797	3	breaks
1798	3	decide
1799	3	pt
1800	3	kiss
1801	3	fries
1802	3	aww
1803	3	handle
1804	3	friendly
1805	3	judge
1806	3	meaning
1807	3	mass
1808	3	babysitting
1809	3	fr
1810	3	quiet
1811	3	scream
1812	3	animals
1813	3	#orionlaunch
1814	3	restlessduncan
1815	3	accept
1816	3	david
1817	3	afternoon
1818	3	leader
1819	3	types
1820	3	hypocrisy
1821	3	pieces
1822	3	banter
1823	3	bucks
1824	3	honestly
1825	3	#insomnia
1826	3	waste
1827	3	mccain
1828	3	mondays
1829	3	realsmartguy
1830	3	mode
1831	3	replace
1832	3	obviously
1833	3	baylor
1834	3	john
1835	3	stoked
1836	3	uberstaub
1837	3	corporate
1838	3	considering
1839	3	channel
1840	3	sneezing
1841	3	pregnant
1842	3	grown
1843	3	af
1844	3	films
1845	3	ohhh
1846	3	xboxsupport
1847	3	prob
1848	3	adults
1849	3	cats
1850	3	tiger
1851	3	humans
1852	3	entertainment
1853	3	studio
1854	3	bird
1855	3	#gharwapsi
1856	3	crack
1857	3	mark
1858	3	audio
1859	3	unless
1860	3	chelsea
1861	3	package
1862	3	#israel
1863	3	soul
1864	3	productive
1866	3	germs
1867	3	diagnosed
1868	3	disorder
1869	3	humanity
1870	3	committee
1871	3	tears
1872	3	finnish
1873	3	chat
1874	3	xx
1875	3	plate
1876	3	spanish
1877	3	☆
1879	3	overrated
1880	3	#shopping
