Position	Frequency	n-gram
521	1	answering question oh
522	1	question oh httptcohrysvylpbi
523	1	oh httptcohrysvylpbi taking
524	1	httptcohrysvylpbi taking bike
525	1	taking bike rainy
526	1	bike rainy cold
527	1	rainy cold dark
528	1	cold dark streets
529	1	dark streets dentist
530	1	streets dentist yaaaay
531	1	dentist yaaaay #somuchfun
532	1	yaaaay #somuchfun reading
533	1	#somuchfun reading barack
534	1	reading barack obama
535	1	barack obama barack
536	1	obama barack #obama
537	1	barack #obama plaza
538	1	#obama plaza #moneygall
539	1	plaza #moneygall oh
540	1	#moneygall oh httptcosqcieturpr
541	1	oh httptcosqcieturpr want
542	1	httptcosqcieturpr want turkey
543	1	want turkey joke
544	1	turkey joke thanks
545	1	joke thanks detailed
546	1	thanks detailed response
547	1	detailed response communication
548	1	response communication customers
549	1	communication customers askplaystation
550	1	customers askplaystation playstation
551	1	askplaystation playstation sick
552	1	playstation sick looks
553	1	sick looks tweets
554	1	looks tweets oh
555	1	tweets oh yeah
556	1	oh yeah sex
557	1	yeah sex #lame
558	1	sex #lame working
559	1	#lame working double
560	1	working double hours
561	1	double hours sleep
562	1	hours sleep go
563	1	sleep go let
564	1	go let us
565	1	us get love
566	1	get love time
567	1	love time year
568	1	time year httpstcorutbrxvru
569	1	year httpstcorutbrxvru news
570	1	httpstcorutbrxvru news havent
571	1	news havent good
572	1	havent good nights
573	1	good nights sleep
574	1	nights sleep week
575	1	sleep week feel
576	1	week feel great
577	1	feel great happy
578	1	great happy nd
579	1	happy nd anniversary
580	1	nd anniversary sgv
581	1	anniversary sgv happy
582	1	sgv happy ot
583	1	happy ot client
584	1	ot client woohoo
585	1	client woohoo loooooove
586	1	woohoo loooooove job
587	1	loooooove job super
588	1	job super years
589	1	super years go
590	1	years go letote
591	1	go letote good
592	1	letote good thing
593	1	good thing enough
594	1	thing enough #whitewine
595	1	enough #whitewine #christmastrees
596	1	#whitewine #christmastrees survive
597	1	#christmastrees survive needed
598	1	survive needed #chardsohard
599	1	needed #chardsohard #fashion
600	1	#chardsohard #fashion fun
601	1	#fashion fun part
602	1	fun part drives
603	1	part drives winter
604	1	drives winter one
605	1	winter one cleaned
606	1	one cleaned snow
607	1	cleaned snow yet
608	1	snow yet claimed
609	1	yet claimed russian
610	1	claimed russian athletes
611	1	russian athletes take
612	1	athletes take performance
613	1	take performance enhancing
614	1	performance enhancing drugs
615	1	enhancing drugs surprise
616	1	drugs surprise shoutout
617	1	surprise shoutout mom
618	1	shoutout mom hella
619	1	mom hella supportive
620	1	hella supportive sidrapti
621	1	supportive sidrapti may
622	1	sidrapti may also
623	1	may also see
624	1	also see flags
625	1	see flags isis
626	1	flags isis govt
627	1	isis govt ch
628	1	govt ch nisar
629	1	ch nisar admit
630	1	nisar admit jordannoftall
631	1	admit jordannoftall funny
632	1	jordannoftall funny mmamania
633	1	funny mmamania time
634	1	mmamania time ufc
635	1	time ufc press
636	1	ufc press conference
637	1	press conference tomorrow
638	1	conference tomorrow names
639	1	tomorrow names numerous
640	1	names numerous fighters
641	1	numerous fighters getting
642	1	fighters getting cut
643	1	getting cut like
644	1	cut like listening
645	1	like listening dads
646	1	listening dads truck
647	1	dads truck drivers
648	1	truck drivers tell
649	1	drivers tell going
650	1	tell going strip
651	1	going strip joint
652	1	strip joint old
653	1	joint old lady
654	1	old lady getting
655	1	lady getting mad
659	1	haha fuck says
660	1	fuck says someone
661	1	says someone #truegentlemen
662	1	someone #truegentlemen ahhh
663	1	#truegentlemen ahhh bedtimes
664	1	ahhh bedtimes missed
665	1	bedtimes missed #examproblems
666	1	missed #examproblems southamptonfc
667	1	#examproblems southamptonfc lfc
668	1	southamptonfc lfc skysports
669	1	lfc skysports fans
670	1	skysports fans come
671	1	fans come second
672	1	come second thanks
673	1	second thanks oh
674	1	thanks oh love
675	1	oh love ass
676	1	love ass big
677	1	ass big fit
678	1	big fit jeans
679	1	fit jeans anymore
680	1	jeans anymore #bigbootybitches
681	1	anymore #bigbootybitches lifecheating
682	1	#bigbootybitches lifecheating lucky
683	1	lifecheating lucky fortunate
684	1	lucky fortunate mean
685	1	fortunate mean thing
686	1	mean thing hours
687	1	thing hours sleep
688	1	hours sleep yay
689	1	sleep yay loving
690	1	yay loving life
691	1	loving life wow
692	1	life wow look
693	1	wow look hotshot
694	1	look hotshot #isthatajoke
695	1	hotshot #isthatajoke contemplating
696	1	#isthatajoke contemplating responding
697	1	contemplating responding charliejnwalker
698	1	responding charliejnwalker tweet
699	1	charliejnwalker tweet saying
700	1	tweet saying remains
701	1	saying remains pride
702	1	remains pride sure
703	1	pride sure well
704	1	sure well go
705	1	well go four
706	1	go four hours
707	1	four hours sounds
708	1	hours sounds great
709	1	sounds great oh
710	1	great oh district
711	1	oh district line
712	1	district line major
713	1	line major signal
714	1	major signal failures
715	1	signal failures delays
716	1	failures delays fantastic
717	1	delays fantastic scottishfa
718	1	fantastic scottishfa raecomm
719	1	scottishfa raecomm championsleague
720	1	raecomm championsleague sure
721	1	championsleague sure end
722	1	sure end well
723	1	end well lol
724	1	well lol micromax
725	1	lol micromax promising
726	1	micromax promising service
727	1	promising service httptcoaxgutgod
728	1	service httptcoaxgutgod powertripkfan
729	1	httptcoaxgutgod powertripkfan adrian
730	1	powertripkfan adrian raised
731	1	adrian raised way
732	1	raised way made
733	1	way made nfl
734	1	made nfl maybe
735	1	nfl maybe thought
736	1	maybe thought would
737	1	thought would motivate
738	1	would motivate kid
739	1	motivate kid get
740	1	kid get heard
741	1	get heard cry
742	1	heard cry little
743	1	cry little fingers
744	1	little fingers toes
745	1	fingers toes counted
746	1	toes counted mary
747	1	counted mary exclaimed
748	1	mary exclaimed perfect
749	1	exclaimed perfect oh
750	1	perfect oh mary
751	1	oh mary cray
752	1	mary cray cray
753	1	cray cray secret
754	1	cray secret name
755	1	secret name lizard
756	1	name lizard squad
757	1	lizard squad like
758	1	squad like ruin
759	1	like ruin people
760	1	ruin people fun
761	1	people fun time
762	1	fun time follow
763	1	time follow rt
764	1	follow rt billion
765	1	rt billion fun
766	1	billion fun #psn
767	1	fun #psn #giveitup
768	1	#psn #giveitup sexist
769	1	#giveitup sexist article
770	1	sexist article daily
771	1	article daily fail
772	1	daily fail men
773	1	fail men wasting
774	1	men wasting money
775	1	wasting money cycling
776	1	money cycling accompanied
777	1	cycling accompanied recommendation
778	1	accompanied recommendation handbag
779	1	recommendation handbag costing
780	1	handbag costing £
781	1	costing £ gwadetooflyy
782	1	£ gwadetooflyy yea
783	1	gwadetooflyy yea couple
784	1	yea couple schools
785	1	couple schools played
786	1	schools played black
787	1	played black black
788	1	black black dominate
789	1	black dominate game
790	1	dominate game michelledean
791	1	game michelledean avaetc
792	1	michelledean avaetc playing
793	1	avaetc playing provinces
794	1	playing provinces like
795	1	provinces like oh
796	1	like oh mississippi
797	1	oh mississippi richherrera
798	1	mississippi richherrera pcon
799	1	richherrera pcon word
800	1	pcon word man
801	1	word man sexist
802	1	man sexist saying
803	1	sexist saying mail
804	1	saying mail man
805	1	mail man instead
806	1	man instead mail
807	1	instead mail carrier
808	1	mail carrier #michiganman
809	1	carrier #michiganman know
810	1	#michiganman know reading
811	1	know reading right
812	1	reading right blind
813	1	right blind lol
814	1	blind lol love
815	1	lol love weather
816	1	love weather love
817	1	weather love hour
818	1	love hour shifts
823	1	whole #misogyny thing
824	1	#misogyny thing hanging
825	1	thing hanging women
826	1	hanging women right
827	1	women right cat
828	1	right cat fight
829	1	cat fight imagine
830	1	fight imagine pulling
831	1	imagine pulling left
832	1	pulling left #pmlive
833	1	left #pmlive yea
834	1	#pmlive yea yea
835	1	yea yea logical
836	1	yea logical aaron
837	1	logical aaron sorkin
838	1	aaron sorkin goes
839	1	sorkin goes todayshow
840	1	goes todayshow talk
841	1	todayshow talk liking
842	1	talk liking media
843	1	liking media talking
844	1	media talking sony
845	1	talking sony hack
846	1	sony hack using
847	1	hack using media
848	1	using media bitch
849	1	media bitch media
850	1	bitch media #fergusonriottips
851	1	media #fergusonriottips remember
852	1	#fergusonriottips remember way
853	1	remember way ppl
854	1	way ppl listen
855	1	ppl listen burn
856	1	listen burn stores
857	1	burn stores ferguson
858	1	stores ferguson #vitoandvito
859	1	ferguson #vitoandvito #waarmedia
860	1	#vitoandvito #waarmedia #tcot
861	1	#waarmedia #tcot #ycot
862	1	#tcot #ycot last
863	1	#ycot last day
864	1	last day naples
865	1	day naples emma
866	1	naples emma girl
871	1	#soeasytotakeapicwithatoddler #19wksandcounting httptcoxbrmsxaj
872	1	#19wksandcounting httptcoxbrmsxaj say
873	1	httptcoxbrmsxaj say #bigclub
874	1	say #bigclub httptcoalcqqsassy
875	1	#bigclub httptcoalcqqsassy steigerwaldino
876	1	httptcoalcqqsassy steigerwaldino nah
877	1	steigerwaldino nah better
878	1	nah better act
879	1	better act like
880	1	act like north
881	1	like north korean
882	1	north korean govt
883	1	korean govt police
884	1	govt police people
885	1	police people private
886	1	people private thoughts
887	1	private thoughts blowing
888	1	thoughts blowing nose
889	1	blowing nose hard
890	1	nose hard ears
891	1	hard ears pop
892	1	ears pop greatest
893	1	pop greatest way
894	1	greatest way start
895	1	way start wednesday
896	1	start wednesday today
897	1	wednesday today court
898	1	today court proceedings
899	1	court proceedings allowing
900	1	proceedings allowing prisoners
901	1	allowing prisoners access
902	1	prisoners access books
903	1	access books england
904	1	books england wales
905	1	england wales surely
906	1	wales surely confirms
907	1	surely confirms time
908	1	confirms time limit
909	1	time limit judicial
910	1	limit judicial review
911	1	judicial review yay
912	1	review yay love
913	1	yay love awake
914	1	love awake morning
919	1	matthewwrossi getting power
920	1	getting power wind
921	1	power wind outdated
922	1	wind outdated unsightly
923	1	outdated unsightly siphoning
924	1	unsightly siphoning directly
925	1	siphoning directly sun
926	1	directly sun really
927	1	sun really looked
928	1	really looked forward
929	1	looked forward waking
930	1	forward waking early
931	1	waking early finals
932	1	early finals oh
933	1	finals oh love
934	1	oh love listening
935	1	love listening fox
936	1	listening fox news
937	1	fox news background
938	1	news background opening
939	1	background opening presents
940	1	opening presents bad
941	1	presents bad anonymous
942	1	bad anonymous occupy
943	1	anonymous occupy people
944	1	occupy people support
945	1	people support white
946	1	support white supremacy
947	1	white supremacy bigdomino
948	1	supremacy bigdomino cnn
949	1	bigdomino cnn well
950	1	cnn well completely
951	1	well completely well
952	1	completely well reasoned
953	1	well reasoned thought
954	1	reasoned thought argument
955	1	thought argument changed
956	1	argument changed mind
957	1	changed mind #ferguson
958	1	mind #ferguson cc
959	1	#ferguson cc johncropp
960	1	cc johncropp last
961	1	johncropp last tweet
962	1	last tweet wayne
963	1	tweet wayne world
964	1	wayne world great
965	1	world great movie
966	1	great movie oracle
967	1	movie oracle windows
968	1	oracle windows fun
969	1	windows fun last
970	1	fun last day
971	1	last day classes
972	1	day classes #trill
973	1	classes #trill except
974	1	#trill except finals
975	1	except finals whoop
976	1	finals whoop dropping
977	1	whoop dropping oil
978	1	dropping oil prices
979	1	oil prices thank
980	1	prices thank goodness
981	1	thank goodness #pmharper
982	1	goodness #pmharper worked
983	1	#pmharper worked hard
984	1	worked hard trying
985	1	hard trying tie
986	1	trying tie economy
987	1	tie economy oil
988	1	economy oil gas
989	1	gas sector #cdnpoli
990	1	sector #cdnpoli glad
991	1	#cdnpoli glad andy
992	1	glad andy tweet
993	1	andy tweet day
994	1	tweet day text
995	1	day text back
996	1	text back #loved
997	1	back #loved masseuses
998	1	#loved masseuses offer
999	1	masseuses offer soothing
1000	1	offer soothing massages
1001	1	soothing massages way
1002	1	massages way reviewers
1003	1	way reviewers offer
1004	1	reviewers offer stinging
1005	1	offer stinging criticisms
1006	1	stinging criticisms #masseuse
1007	1	criticisms #masseuse reviewer
1008	1	#masseuse reviewer #massage
1009	1	reviewer #massage criticism
1010	1	#massage criticism mahobili
1011	1	criticism mahobili drawab
1012	1	mahobili drawab pti
1013	1	drawab pti apart
1014	1	pti apart whining
1015	1	apart whining #youthiacrasy
1016	1	whining #youthiacrasy true
1017	1	#youthiacrasy true httptcohrutrfr
1018	1	true httptcohrutrfr exoannihilator
1019	1	httptcohrutrfr exoannihilator roiiercosta
1020	1	exoannihilator roiiercosta ksiolajidebt
1021	1	roiiercosta ksiolajidebt tells
1022	1	ksiolajidebt tells someone
1023	1	tells someone spell
1024	1	someone spell correctly
1025	1	spell correctly completely
1026	1	correctly completely fucking
1027	1	completely fucking tweet
1028	1	fucking tweet solo
1029	1	tweet solo costume
1030	1	solo costume far
1031	1	costume far charcoal
1032	1	far charcoal grey
1033	1	charcoal grey bottoms
1034	1	grey bottoms making
1035	1	bottoms making real
1036	1	making real progress
1037	1	real progress pay
1038	1	progress pay ghost
1039	1	pay ghost soldiers
1040	1	ghost soldiers iraq
1041	1	soldiers iraq cut
1042	1	iraq cut pay
1043	1	cut pay us
1044	1	pay us #military
1045	1	us #military #keepyourpromise
1046	1	#military #keepyourpromise senatedems
1047	1	#keepyourpromise senatedems senategops
1048	1	senatedems senategops thejointstaff
1049	1	senategops thejointstaff httptcopkroyc
1050	1	thejointstaff httptcopkroyc started
1051	1	httptcopkroyc started made
1052	1	started made windows
1053	1	made windows noise
1054	1	windows noise starts
1055	1	noise starts exciting
1056	1	starts exciting day
1057	1	exciting day mine
1058	1	day mine yesterday
1059	1	mine yesterday #peshawarattack
1060	1	yesterday #peshawarattack top
1061	1	#peshawarattack top tag
1062	1	top tag today
1063	1	tag today thing
1064	1	today thing twitter
1065	1	thing twitter nation
1066	1	twitter nation seems
1067	1	nation seems concerned
1068	1	seems concerned #ptikeptpakfirst
1069	1	concerned #ptikeptpakfirst already
1070	1	#ptikeptpakfirst already tell
1071	1	already tell today
1072	1	tell today going
1073	1	today going wonderful
1074	1	wonderful day juniormiller
1075	1	day juniormiller gordonkeith
1076	1	juniormiller gordonkeith junior
1077	1	gordonkeith junior got
1078	1	junior got rim
1079	1	got rim shot
1080	1	rim shot rim
1081	1	shot rim job
1082	1	rim job joke
1083	1	job joke staying
1084	1	joke staying #casual
1085	1	staying #casual #monday
1086	1	#casual #monday #funday
1087	1	#monday #funday #ootd
1088	1	#funday #ootd #fashion
1089	1	#ootd #fashion #style
1090	1	#fashion #style #allyouneedisstyle
1091	1	#style #allyouneedisstyle #todayimwearing
1092	1	#allyouneedisstyle #todayimwearing httptcotpuvqwks
1093	1	#todayimwearing httptcotpuvqwks #torturereport
1094	1	httptcotpuvqwks #torturereport trending
1095	1	#torturereport trending aware
1096	1	trending aware jk
1097	1	aware jk rowling
1098	1	jk rowling released
1099	1	rowling released new
1100	1	released new book
1101	1	new book patevans
1102	1	book patevans grbj
1103	1	patevans grbj sad
1104	1	grbj sad local
1105	1	sad local corgi
1106	1	local corgi wtf
1107	1	corgi wtf thanks
1108	1	wtf thanks saying
1109	1	thanks saying bye
1110	1	saying bye ahh
1111	1	bye ahh gotta
1112	1	ahh gotta love
1113	1	gotta love december
1114	1	love december electric
1115	1	december electric bills
1116	1	electric bills dead
1117	1	bills dead stupidest
1118	1	dead stupidest memes
1119	1	stupidest memes still
1120	1	memes still perpetuated
1121	1	still perpetuated someone
1122	1	perpetuated someone retrica
1123	1	someone retrica wali
1124	1	retrica wali picture
1125	1	wali picture complains
1126	1	picture complains many
1127	1	complains many filters
1128	1	many filters someone
1129	1	filters someone used
1130	1	someone used picture
1131	1	used picture look
1132	1	picture look pretty
1133	1	look pretty great
1134	1	pretty great got
1135	1	great got lung
1136	1	got lung infection
1137	1	lung infection fun
1138	1	infection fun #notfun
1139	1	fun #notfun #miserable
