Position	Relative Frequency	n-gram
88	0.19508388607101054	coming home
89	0.19508388607101054	perfect sense
90	0.19508388607101054	oh joy
91	0.19508388607101054	really want
92	0.19508388607101054	dont get
93	0.19508388607101054	free speech
94	0.19508388607101054	im shocked
95	0.19508388607101054	like million
96	0.19508388607101054	good luck
97	0.19508388607101054	great week
98	0.19508388607101054	cant believe
99	0.19508388607101054	never get
100	0.19508388607101054	early morning
101	0.19508388607101054	like much
102	0.19508388607101054	youre great
103	0.19508388607101054	wow really
104	0.19508388607101054	get go
105	0.19508388607101054	love im
106	0.19508388607101054	going go
107	0.19508388607101054	work love
108	0.19508388607101054	keeps getting
109	0.19508388607101054	back work
110	0.19508388607101054	cant even
111	0.19508388607101054	oh look
112	0.19508388607101054	gonna great
113	0.19508388607101054	another day
114	0.19508388607101054	good time
115	0.19508388607101054	let know
116	0.19508388607101054	wow love
117	0.19508388607101054	well today
118	0.19508388607101054	dont think
119	0.19508388607101054	way make
120	0.19508388607101054	great time
121	0.19508388607101054	coin lecoincanard
122	0.19508388607101054	lecoincanard coin
123	0.19508388607101054	dont wanna
124	0.19508388607101054	im back
125	0.19508388607101054	make feel
126	0.19508388607101054	day going
127	0.13005592404734034	nothing makes
128	0.13005592404734034	cold winter
129	0.13005592404734034	ive learned
130	0.13005592404734034	day starting
131	0.13005592404734034	im happy
132	0.13005592404734034	yay another
133	0.13005592404734034	oh wait
134	0.13005592404734034	russell brand
135	0.13005592404734034	phone bill
136	0.13005592404734034	asked god
137	0.13005592404734034	god protect
138	0.13005592404734034	protect enemies
139	0.13005592404734034	started losing
140	0.13005592404734034	losing friends
141	0.13005592404734034	going wonderful
142	0.13005592404734034	like people
143	0.13005592404734034	im busy
144	0.13005592404734034	lets get
145	0.13005592404734034	time year
146	0.13005592404734034	feel great
147	0.13005592404734034	ive missed
148	0.13005592404734034	loving life
149	0.13005592404734034	four hours
150	0.13005592404734034	fun time
151	0.13005592404734034	like oh
152	0.13005592404734034	weather love
153	0.13005592404734034	blowing nose
154	0.13005592404734034	forward waking
155	0.13005592404734034	waking early
156	0.13005592404734034	love listening
157	0.13005592404734034	fox news
158	0.13005592404734034	last tweet
159	0.13005592404734034	thank goodness
160	0.13005592404734034	hard trying
161	0.13005592404734034	oil gas
162	0.13005592404734034	gas sector
163	0.13005592404734034	new book
164	0.13005592404734034	lovely morning
165	0.13005592404734034	day christmas
166	0.13005592404734034	love coming
167	0.13005592404734034	coming work
168	0.13005592404734034	im early
169	0.13005592404734034	today dont
170	0.13005592404734034	dont feel
171	0.13005592404734034	anything people
172	0.13005592404734034	people school
173	0.13005592404734034	cia methods
174	0.13005592404734034	paper semester
175	0.13005592404734034	thanks mother
176	0.13005592404734034	mother nature
177	0.13005592404734034	people get
178	0.13005592404734034	really good
179	0.13005592404734034	im good
180	0.13005592404734034	bbc news
181	0.13005592404734034	road safety
182	0.13005592404734034	safety campaign
183	0.13005592404734034	campaign donkey
184	0.13005592404734034	donkey killed
185	0.13005592404734034	killed car
186	0.13005592404734034	dont want
187	0.13005592404734034	half world
188	0.13005592404734034	ruining life
189	0.13005592404734034	really excited
190	0.13005592404734034	ive watched
191	0.13005592404734034	working hard
192	0.13005592404734034	one time
193	0.13005592404734034	hour drive
194	0.13005592404734034	like great
195	0.13005592404734034	love love
196	0.13005592404734034	good old
197	0.13005592404734034	days thats
198	0.13005592404734034	thats always
199	0.13005592404734034	like crap
200	0.13005592404734034	pouring rain
201	0.13005592404734034	wonderful time
202	0.13005592404734034	saying people
203	0.13005592404734034	one direction
204	0.13005592404734034	waking everyday
205	0.13005592404734034	favorite part
206	0.13005592404734034	less hours
207	0.13005592404734034	glad im
208	0.13005592404734034	fun today
209	0.13005592404734034	get around
210	0.13005592404734034	things going
211	0.13005592404734034	day im
212	0.13005592404734034	number #accounting
213	0.13005592404734034	#accounting #absolutetosh
214	0.13005592404734034	police officers
215	0.13005592404734034	dont pay
216	0.13005592404734034	full price
217	0.13005592404734034	acting like
218	0.13005592404734034	today awesome
219	0.13005592404734034	im really
220	0.13005592404734034	worlds greatest
221	0.13005592404734034	love seeing
222	0.13005592404734034	isnt great
223	0.13005592404734034	look really
224	0.13005592404734034	every year
225	0.13005592404734034	big deal
226	0.13005592404734034	stomach upset
227	0.13005592404734034	people read
228	0.13005592404734034	private message
229	0.13005592404734034	open presents
230	0.13005592404734034	white people
231	0.13005592404734034	awesome always
232	0.13005592404734034	old man
233	0.13005592404734034	telling people
234	0.13005592404734034	feel safe
235	0.13005592404734034	hour nap
236	0.13005592404734034	ready work
237	0.13005592404734034	fun day
238	0.13005592404734034	western civ
239	0.13005592404734034	finally get
240	0.13005592404734034	makes perfect
241	0.13005592404734034	picked great
242	0.13005592404734034	oh youre
243	0.13005592404734034	like ive
244	0.13005592404734034	yeah thats
245	0.13005592404734034	comic sans
246	0.13005592404734034	good job
247	0.13005592404734034	new job
248	0.13005592404734034	great christmas
249	0.13005592404734034	need start
250	0.13005592404734034	hmmm wonder
251	0.13005592404734034	pink eye
252	0.13005592404734034	million bucks
253	0.13005592404734034	people dont
254	0.13005592404734034	best cant
255	0.13005592404734034	happy monday
256	0.13005592404734034	hate mondays
257	0.13005592404734034	christmas gift
258	0.13005592404734034	use one
259	0.13005592404734034	know money
260	0.13005592404734034	like waking
261	0.13005592404734034	yup thats
262	0.13005592404734034	thats nice
263	0.13005592404734034	lots great
264	0.13005592404734034	favorite thing
265	0.13005592404734034	like children
266	0.13005592404734034	need new
267	0.13005592404734034	next weeks
268	0.13005592404734034	yet im
269	0.13005592404734034	good day
270	0.13005592404734034	morning skate
271	0.13005592404734034	im afraid
272	0.13005592404734034	day one
273	0.13005592404734034	one mine
274	0.13005592404734034	think youre
275	0.13005592404734034	great person
276	0.13005592404734034	yeah totally
277	0.13005592404734034	like fun
278	0.13005592404734034	last minute
279	0.13005592404734034	work today
280	0.13005592404734034	love family
281	0.13005592404734034	fan natural
282	0.13005592404734034	wow thats
283	0.13005592404734034	im seeing
284	0.13005592404734034	didnt know
285	0.13005592404734034	never even
286	0.13005592404734034	burger king
287	0.13005592404734034	waste time
288	0.13005592404734034	know people
289	0.13005592404734034	dont like
290	0.13005592404734034	want right
291	0.13005592404734034	day row
292	0.13005592404734034	work thanks
293	0.13005592404734034	great feeling
294	0.13005592404734034	love wide
295	0.13005592404734034	parking ticket
296	0.13005592404734034	nobel prize
297	0.13005592404734034	beautiful day
298	0.13005592404734034	thanks good
299	0.13005592404734034	news thanks
300	0.13005592404734034	one year
301	0.13005592404734034	nothing better
302	0.13005592404734034	like im
303	0.13005592404734034	one im
304	0.13005592404734034	half hour
305	0.13005592404734034	id rather
306	0.13005592404734034	brought justice
307	0.13005592404734034	cannot wait
308	0.13005592404734034	done im
309	0.13005592404734034	steve steve
310	0.13005592404734034	cool guess
311	0.13005592404734034	please help
312	0.13005592404734034	cuban spies
313	0.13005592404734034	sleep cant
314	0.13005592404734034	cant get
315	0.13005592404734034	im getting
316	0.13005592404734034	credit card
317	0.13005592404734034	im sick
318	0.13005592404734034	peaceful protest
319	0.13005592404734034	oh god
320	0.13005592404734034	really love
321	0.13005592404734034	youre gonna
322	0.13005592404734034	wait till
323	0.13005592404734034	start working
324	0.13005592404734034	much money
325	0.13005592404734034	next two
326	0.13005592404734034	two weeks
327	0.13005592404734034	#ha #ha
328	0.13005592404734034	fun next
329	0.13005592404734034	dont let
330	0.13005592404734034	qb position
331	0.13005592404734034	see many
332	0.13005592404734034	trying get
333	0.13005592404734034	true patriots
334	0.13005592404734034	glad work
335	0.13005592404734034	years eve
336	0.13005592404734034	isnt fun
337	0.13005592404734034	third time
338	0.13005592404734034	make money
339	0.13005592404734034	time nice
340	0.13005592404734034	makes sense
341	0.13005592404734034	another one
342	0.13005592404734034	many times
343	0.13005592404734034	wait go
344	0.13005592404734034	stuck traffic
345	0.13005592404734034	love fact
346	0.13005592404734034	firehouse restaurant
347	0.13005592404734034	everyone else
348	0.13005592404734034	player ever
349	0.13005592404734034	sound like
350	0.13005592404734034	work enjoy
351	0.13005592404734034	would like
352	0.13005592404734034	cant find
353	0.13005592404734034	cant stop
354	0.13005592404734034	works would
355	0.13005592404734034	wow feel
356	0.13005592404734034	getting paid
357	0.13005592404734034	broken broken
358	0.13005592404734034	ive heard
359	0.13005592404734034	girls put
360	0.13005592404734034	much better
361	0.13005592404734034	good times
362	0.13005592404734034	im wearing
363	0.13005592404734034	century fox
364	0.13005592404734034	soooo much
365	0.13005592404734034	xbox one
366	0.13005592404734034	get bus
367	0.13005592404734034	next month
368	0.13005592404734034	go get
369	0.13005592404734034	work done
370	0.13005592404734034	fun stuff
371	0.13005592404734034	weather bomb
372	0.13005592404734034	thats real
373	0.13005592404734034	sooooo interesting
374	0.13005592404734034	pushes people
375	0.13005592404734034	bus thanks
376	0.13005592404734034	another new
377	0.13005592404734034	insurance company
378	0.13005592404734034	thats going
379	0.13005592404734034	dont see
380	0.13005592404734034	throwing always
381	0.13005592404734034	sounds fun
382	0.13005592404734034	fell asleep
383	0.13005592404734034	love guys
384	0.13005592404734034	im trying
385	0.13005592404734034	quality time
386	0.13005592404734034	search google
387	0.13005592404734034	exactly need
388	0.13005592404734034	getting sick
389	0.13005592404734034	wait wait
390	0.06502796202367017	sweet united
391	0.06502796202367017	united nations
392	0.06502796202367017	nations video
393	0.06502796202367017	video time
394	0.06502796202367017	time christmas
395	0.06502796202367017	christmas #imagine
396	0.06502796202367017	#imagine #noreligion
397	0.06502796202367017	#noreligion httptcofejvoubr
398	0.06502796202367017	httptcofejvoubr mrdahl
399	0.06502796202367017	mrdahl rumored
400	0.06502796202367017	rumored talked
401	0.06502796202367017	talked ervs
402	0.06502796202367017	ervs agent
403	0.06502796202367017	agent angels
404	0.06502796202367017	angels asked
405	0.06502796202367017	asked ed
406	0.06502796202367017	ed escobar
407	0.06502796202367017	escobar thats
408	0.06502796202367017	thats hardly
409	0.06502796202367017	hardly nothing
410	0.06502796202367017	nothing hey
411	0.06502796202367017	hey nice
412	0.06502796202367017	see minnesotand
413	0.06502796202367017	minnesotand winter
414	0.06502796202367017	winter weather
415	0.06502796202367017	weather cant
416	0.06502796202367017	cant breathe
417	0.06502796202367017	breathe chosen
418	0.06502796202367017	chosen notable
419	0.06502796202367017	notable quote
420	0.06502796202367017	quote year
421	0.06502796202367017	year annual
422	0.06502796202367017	annual list
423	0.06502796202367017	list released
424	0.06502796202367017	released yale
425	0.06502796202367017	yale university
426	0.06502796202367017	university librarian
427	0.06502796202367017	librarian nothing
428	0.06502796202367017	makes happier
429	0.06502796202367017	happier getting
430	0.06502796202367017	getting highway
431	0.06502796202367017	highway seeing
432	0.06502796202367017	seeing break
433	0.06502796202367017	break lights
434	0.06502796202367017	lights light
435	0.06502796202367017	light like
436	0.06502796202367017	like christmas
437	0.06502796202367017	christmas tree
438	0.06502796202367017	tree oh
439	0.06502796202367017	oh thank
440	0.06502796202367017	god entire
441	0.06502796202367017	entire office
442	0.06502796202367017	office email
443	0.06502796202367017	email system
444	0.06502796202367017	system day
445	0.06502796202367017	day big
446	0.06502796202367017	big event
447	0.06502796202367017	event santa
448	0.06502796202367017	santa know
449	0.06502796202367017	know get
450	0.06502796202367017	get xmas
451	0.06502796202367017	xmas great
452	0.06502796202367017	great youre
453	0.06502796202367017	youre mobile
454	0.06502796202367017	mobile bill
455	0.06502796202367017	bill arrives
456	0.06502796202367017	arrives text
457	0.06502796202367017	text crushes
458	0.06502796202367017	crushes great
459	0.06502796202367017	great realize
460	0.06502796202367017	realize theyll
461	0.06502796202367017	theyll never
462	0.06502796202367017	never interested
463	0.06502796202367017	interested p
464	0.06502796202367017	p buffalo
465	0.06502796202367017	buffalo sports
466	0.06502796202367017	sports media
467	0.06502796202367017	media smarter
468	0.06502796202367017	smarter us
469	0.06502796202367017	us else
470	0.06502796202367017	else get
471	0.06502796202367017	get quality
472	0.06502796202367017	quality insight
473	0.06502796202367017	insight offered
474	0.06502796202367017	offered harrington
475	0.06502796202367017	harrington busgaglia
476	0.06502796202367017	busgaglia yankeeswfan
477	0.06502796202367017	yankeeswfan kenrosenthal
478	0.06502796202367017	kenrosenthal trading
479	0.06502796202367017	trading sp
480	0.06502796202367017	sp defenseonly
481	0.06502796202367017	defenseonly ss
482	0.06502796202367017	ss brilliant
483	0.06502796202367017	brilliant trade
484	0.06502796202367017	trade darklightdave
485	0.06502796202367017	darklightdave trying
486	0.06502796202367017	trying find
487	0.06502796202367017	find us
488	0.06502796202367017	us battery
489	0.06502796202367017	battery died
490	0.06502796202367017	died guess
491	0.06502796202367017	guess found
492	0.06502796202367017	found us
493	0.06502796202367017	us yes
494	0.06502796202367017	yes bastard
495	0.06502796202367017	bastard wand
496	0.06502796202367017	wand deputymartinski
497	0.06502796202367017	deputymartinski please
498	0.06502796202367017	please doi
499	0.06502796202367017	doi need
500	0.06502796202367017	need second
501	0.06502796202367017	second hand
502	0.06502796202367017	hand embarrassment
503	0.06502796202367017	embarrassment desperatly
504	0.06502796202367017	desperatly phone
505	0.06502796202367017	phone ywtorres
506	0.06502796202367017	ywtorres time
507	0.06502796202367017	time hit
508	0.06502796202367017	hit books
509	0.06502796202367017	books love
510	0.06502796202367017	winter mornings
511	0.06502796202367017	best feeling
512	0.06502796202367017	feeling everrrrrrr
513	0.06502796202367017	everrrrrrr smh
514	0.06502796202367017	smh never
515	0.06502796202367017	never knew
516	0.06502796202367017	knew something
517	0.06502796202367017	something could
518	0.06502796202367017	could halalbeen
519	0.06502796202367017	halalbeen muslim
520	0.06502796202367017	muslim whole
521	0.06502796202367017	whole life
522	0.06502796202367017	life somehow
523	0.06502796202367017	somehow ive
524	0.06502796202367017	learned something
525	0.06502796202367017	something new
526	0.06502796202367017	new guess
527	0.06502796202367017	guess wonderful
528	0.06502796202367017	starting work
529	0.06502796202367017	work redsox
530	0.06502796202367017	redsox guys
531	0.06502796202367017	guys sure
532	0.06502796202367017	sure screwed
533	0.06502796202367017	screwed royally
534	0.06502796202367017	royally im
535	0.06502796202367017	happy lester
536	0.06502796202367017	lester brain
537	0.06502796202367017	brain trust
538	0.06502796202367017	trust sucks
539	0.06502796202367017	sucks #nicejob
540	0.06502796202367017	#nicejob #lestertochicago
541	0.06502796202367017	#lestertochicago twig
542	0.06502796202367017	twig sprig
543	0.06502796202367017	sprig —
544	0.06502796202367017	— sec
545	0.06502796202367017	sec limit
546	0.06502796202367017	limit new
547	0.06502796202367017	new social
548	0.06502796202367017	social video
549	0.06502796202367017	video platform
550	0.06502796202367017	platform #techtalk
551	0.06502796202367017	#techtalk #editorspick
552	0.06502796202367017	#editorspick #sillyvine
553	0.06502796202367017	#sillyvine #tr
554	0.06502796202367017	#tr httpstcodmkcxpyzq
555	0.06502796202367017	httpstcodmkcxpyzq yay
556	0.06502796202367017	another work
557	0.06502796202367017	physical therapy
558	0.06502796202367017	therapy want
559	0.06502796202367017	want friday
560	0.06502796202367017	friday #iwanttosleep
561	0.06502796202367017	#iwanttosleep omg
562	0.06502796202367017	omg floptimuscrime
563	0.06502796202367017	floptimuscrime didnt
564	0.06502796202367017	didnt tell
565	0.06502796202367017	tell giantfootyguy
566	0.06502796202367017	giantfootyguy town
567	0.06502796202367017	#truefriend thought
568	0.06502796202367017	thought real
569	0.06502796202367017	real could
570	0.06502796202367017	could fine
571	0.06502796202367017	fine coz
572	0.06502796202367017	coz im
573	0.06502796202367017	im fine
574	0.06502796202367017	fine oh
575	0.06502796202367017	wait fixed
576	0.06502796202367017	fixed caps
577	0.06502796202367017	caps lock
578	0.06502796202367017	lock #laughnow
579	0.06502796202367017	#laughnow hahahaha
580	0.06502796202367017	hahahaha #hypocrisy
581	0.06502796202367017	#hypocrisy mt
582	0.06502796202367017	mt independent
583	0.06502796202367017	independent katie
584	0.06502796202367017	katie hopkins
585	0.06502796202367017	hopkins calls
586	0.06502796202367017	calls russell
587	0.06502796202367017	brand bully
588	0.06502796202367017	bully httptcodzxhiuwl
589	0.06502796202367017	httptcodzxhiuwl moment
590	0.06502796202367017	moment much
591	0.06502796202367017	much stuff
592	0.06502796202367017	stuff open
593	0.06502796202367017	open tumblr
594	0.06502796202367017	tumblr #productivity
595	0.06502796202367017	#productivity #tumblr
596	0.06502796202367017	#tumblr luv
597	0.06502796202367017	luv naturopaths
598	0.06502796202367017	naturopaths sell
599	0.06502796202367017	sell aromatic
600	0.06502796202367017	aromatic herbs
601	0.06502796202367017	herbs way
602	0.06502796202367017	way apothecaries
603	0.06502796202367017	apothecaries sell
604	0.06502796202367017	sell noxious
605	0.06502796202367017	noxious poisons
606	0.06502796202367017	poisons #naturopath
607	0.06502796202367017	#naturopath #apothecary
608	0.06502796202367017	#apothecary #herb
609	0.06502796202367017	#herb #poison
610	0.06502796202367017	#poison impossible
611	0.06502796202367017	impossible late
612	0.06502796202367017	late start
613	0.06502796202367017	start dress
614	0.06502796202367017	dress right
615	0.06502796202367017	right #studing
616	0.06502796202367017	#studing #university
617	0.06502796202367017	#university #lazy
618	0.06502796202367017	#lazy youre
619	0.06502796202367017	youre already
620	0.06502796202367017	already running
621	0.06502796202367017	running late
622	0.06502796202367017	late car
623	0.06502796202367017	car wont
624	0.06502796202367017	wont start
625	0.06502796202367017	start #fantasticfriday
626	0.06502796202367017	#fantasticfriday decided
627	0.06502796202367017	decided become
628	0.06502796202367017	become boss
629	0.06502796202367017	boss free
630	0.06502796202367017	free time
631	0.06502796202367017	time time
632	0.06502796202367017	time left
633	0.06502796202367017	left whatsoever
634	0.06502796202367017	whatsoever theocorleone
635	0.06502796202367017	theocorleone davidmaclellan
636	0.06502796202367017	davidmaclellan shit
637	0.06502796202367017	shit better
638	0.06502796202367017	better shut
639	0.06502796202367017	shut stupid
640	0.06502796202367017	stupid girly
641	0.06502796202367017	girly mouth
642	0.06502796202367017	mouth im
643	0.06502796202367017	im concerned
644	0.06502796202367017	concerned men
645	0.06502796202367017	men might
646	0.06502796202367017	might think
647	0.06502796202367017	think yr
648	0.06502796202367017	yr get
649	0.06502796202367017	get little
650	0.06502796202367017	little nutty
651	0.06502796202367017	nutty reach
652	0.06502796202367017	reach orange
653	0.06502796202367017	orange marmalade
654	0.06502796202367017	marmalade #livingontheedge
655	0.06502796202367017	#livingontheedge httptcosfoowev
656	0.06502796202367017	httptcosfoowev rogers
657	0.06502796202367017	rogers smile
658	0.06502796202367017	smile accurately
659	0.06502796202367017	accurately captures
660	0.06502796202367017	captures reaction
661	0.06502796202367017	reaction receive
662	0.06502796202367017	receive extra
663	0.06502796202367017	extra high
664	0.06502796202367017	high phone
665	0.06502796202367017	bill httptcovfpehxyl
666	0.06502796202367017	httptcovfpehxyl whatever
667	0.06502796202367017	whatever happened
668	0.06502796202367017	happened guano
669	0.06502796202367017	guano apes
670	0.06502796202367017	apes ever
671	0.06502796202367017	ever make
672	0.06502796202367017	make big
673	0.06502796202367017	big japan
674	0.06502796202367017	japan asked
675	0.06502796202367017	enemies shortly
676	0.06502796202367017	shortly started
677	0.06502796202367017	#naah delivered
678	0.06502796202367017	delivered dominiqueansel
679	0.06502796202367017	dominiqueansel #cronuts
680	0.06502796202367017	#cronuts bouchonbakeryrc
681	0.06502796202367017	bouchonbakeryrc hmmm
682	0.06502796202367017	hmmm customer
683	0.06502796202367017	customer hope
684	0.06502796202367017	hope httptcokdxfhvqcw
685	0.06502796202367017	httptcokdxfhvqcw still
686	0.06502796202367017	still #praisehim
687	0.06502796202367017	#praisehim maggielindemann
688	0.06502796202367017	maggielindemann xsamsecrets
689	0.06502796202367017	xsamsecrets awk
690	0.06502796202367017	awk moment
691	0.06502796202367017	moment tweeted
692	0.06502796202367017	tweeted first
693	0.06502796202367017	first #fakefan
694	0.06502796202367017	#fakefan ambcontrol
695	0.06502796202367017	ambcontrol houseofcommons
696	0.06502796202367017	houseofcommons edmiliband
697	0.06502796202367017	edmiliband nickclegg
698	0.06502796202367017	nickclegg davidcameron
699	0.06502796202367017	davidcameron nice
700	0.06502796202367017	see ambulance
701	0.06502796202367017	ambulance service
702	0.06502796202367017	service important
703	0.06502796202367017	important mps
704	0.06502796202367017	mps love
705	0.06502796202367017	love finals
706	0.06502796202367017	week #justkidding
707	0.06502796202367017	#justkidding #stressed
708	0.06502796202367017	#stressed nypost
709	0.06502796202367017	nypost camerongray
710	0.06502796202367017	camerongray oh
711	0.06502796202367017	oh makes
712	0.06502796202367017	makes better
713	0.06502796202367017	better #work
714	0.06502796202367017	#work #trains
715	0.06502796202367017	#trains #thegrind
716	0.06502796202367017	#thegrind #london
717	0.06502796202367017	#london #business
718	0.06502796202367017	#business #myhappyface
719	0.06502796202367017	#myhappyface httptcofdeiqpuqz
720	0.06502796202367017	httptcofdeiqpuqz dude
721	0.06502796202367017	dude said
722	0.06502796202367017	said better
723	0.06502796202367017	better think
724	0.06502796202367017	think hard
725	0.06502796202367017	hard take
726	0.06502796202367017	take cheddars
727	0.06502796202367017	cheddars lmao
728	0.06502796202367017	lmao even
729	0.06502796202367017	even already
730	0.06502796202367017	already see
731	0.06502796202367017	see going
732	0.06502796202367017	day #needmorecoffee
733	0.06502796202367017	#needmorecoffee idea
734	0.06502796202367017	idea operators
735	0.06502796202367017	operators dont
736	0.06502796202367017	dont ever
737	0.06502796202367017	ever describe
738	0.06502796202367017	describe raceand
739	0.06502796202367017	raceand police
740	0.06502796202367017	police wear
741	0.06502796202367017	wear color
742	0.06502796202367017	color blind
743	0.06502796202367017	blind glasses
744	0.06502796202367017	glasses bustedcoverage
745	0.06502796202367017	bustedcoverage russell
746	0.06502796202367017	russell good
747	0.06502796202367017	good christian
748	0.06502796202367017	christian fella
749	0.06502796202367017	fella wouldnt
750	0.06502796202367017	wouldnt jaymohr
751	0.06502796202367017	jaymohr #psa
752	0.06502796202367017	#psa hey
753	0.06502796202367017	hey jay
754	0.06502796202367017	jay tuned
755	0.06502796202367017	tuned u
756	0.06502796202367017	u said
757	0.06502796202367017	said cocaine
758	0.06502796202367017	cocaine talk
759	0.06502796202367017	talk todayafter
760	0.06502796202367017	todayafter tweeting
761	0.06502796202367017	tweeting coke
762	0.06502796202367017	coke joke
763	0.06502796202367017	joke saw
764	0.06502796202367017	saw escobars
765	0.06502796202367017	escobars th
766	0.06502796202367017	th planned
767	0.06502796202367017	planned early
768	0.06502796202367017	early night
769	0.06502796202367017	night last
770	0.06502796202367017	night oh
771	0.06502796202367017	oh yaa
772	0.06502796202367017	yaa course
773	0.06502796202367017	course happened
774	0.06502796202367017	happened #gotinterupted
775	0.06502796202367017	#gotinterupted maggiewinter
776	0.06502796202367017	maggiewinter last
777	0.06502796202367017	last retweet
778	0.06502796202367017	retweet though
779	0.06502796202367017	though v
780	0.06502796202367017	v sd
781	0.06502796202367017	sd matches
782	0.06502796202367017	matches fun
783	0.06502796202367017	fun loveee
784	0.06502796202367017	loveee bein
785	0.06502796202367017	bein short
786	0.06502796202367017	short sweatpants
787	0.06502796202367017	sweatpants go
788	0.06502796202367017	go way
789	0.06502796202367017	way feet
790	0.06502796202367017	feet fun
791	0.06502796202367017	waking saturday
792	0.06502796202367017	saturday morning
793	0.06502796202367017	morning going
794	0.06502796202367017	bed midnight
795	0.06502796202367017	midnight day
796	0.06502796202367017	day ruled
797	0.06502796202367017	ruled twitter
798	0.06502796202367017	twitter got
799	0.06502796202367017	got followed
800	0.06502796202367017	followed sarcasmia
801	0.06502796202367017	sarcasmia wht
802	0.06502796202367017	wht day
803	0.06502796202367017	day lollllll
804	0.06502796202367017	lollllll gym
805	0.06502796202367017	gym gonna
806	0.06502796202367017	gonna reeeaaalll
807	0.06502796202367017	reeeaaalll nice
808	0.06502796202367017	nice date
809	0.06502796202367017	date tomorrow
810	0.06502796202367017	tomorrow #imgoingtostruggle
811	0.06502796202367017	#imgoingtostruggle #vsfs
812	0.06502796202367017	#vsfs im
813	0.06502796202367017	im pissed
814	0.06502796202367017	pissed chicago
815	0.06502796202367017	chicago like
816	0.06502796202367017	people airport
817	0.06502796202367017	airport ruined
818	0.06502796202367017	ruined many
819	0.06502796202367017	many peoples
820	0.06502796202367017	peoples chances
821	0.06502796202367017	chances ever
822	0.06502796202367017	ever meeting
823	0.06502796202367017	meeting boys
824	0.06502796202367017	way go
825	0.06502796202367017	go write
826	0.06502796202367017	write name
827	0.06502796202367017	name paper
828	0.06502796202367017	paper take
829	0.06502796202367017	take picture
830	0.06502796202367017	picture —
831	0.06502796202367017	— im
832	0.06502796202367017	busy answering
833	0.06502796202367017	answering question
834	0.06502796202367017	question oh
835	0.06502796202367017	oh httptcohrysvylpbi
836	0.06502796202367017	httptcohrysvylpbi taking
837	0.06502796202367017	taking bike
838	0.06502796202367017	bike rainy
839	0.06502796202367017	rainy cold
840	0.06502796202367017	cold dark
841	0.06502796202367017	dark streets
842	0.06502796202367017	streets dentist
843	0.06502796202367017	dentist yaaaay
844	0.06502796202367017	yaaaay #somuchfun
845	0.06502796202367017	#somuchfun reading
846	0.06502796202367017	reading barack
847	0.06502796202367017	barack obama
848	0.06502796202367017	obama barack
849	0.06502796202367017	barack #obama
850	0.06502796202367017	#obama plaza
851	0.06502796202367017	plaza #moneygall
