Position	Frequency	n-gram
219	2	begin cannot
220	2	cannot take
221	2	take right
222	2	right earning
223	2	earning livelihood
224	2	livelihood free
225	2	free movement
226	2	#tmltalk #leafs
227	2	boone pratt
228	2	via youtube
229	2	get drunk
230	2	much better
231	2	dressing gown
232	2	sounds like
233	2	real life
234	2	dont say
235	2	say anything
236	2	rbrnetwork joehilgerman
237	2	ugly christmas
238	2	account worth
239	2	things like
240	2	id rather
241	2	idea lol
242	2	ill grin
243	2	fuck u
244	2	#tsu website
245	2	website worth
246	2	paid postinghttptcooxybfwwwb
247	2	pretty good
248	2	one else
249	2	wont ever
250	2	dont wanna
251	2	post location
252	2	tonybrown parkzthedon
253	2	leave email
254	2	please dont
255	2	produce kinds
256	2	kinds creative
257	2	creative designs
258	2	would make
259	2	indyenigma calfreedommom
260	2	shot dead
261	2	dont mess
263	2	next person
264	2	bavarianshady u
265	2	#ferguson #ericgarner
266	2	know keep
267	2	hope great
268	2	still love
269	2	oh yeah
272	2	already know
273	2	santa juncker
274	2	juncker bring
275	2	bring gift
276	2	gift healthier
277	2	healthier eu
278	2	go nogo
279	2	wants stay
280	2	doesnt matter
281	2	find one
282	2	level badge
283	2	badge untappd
284	2	memphis pint
285	2	pint dram
286	2	thats due
287	2	backs playing
288	2	#new #year
289	2	end fish
290	2	fish discards
291	2	discards delayed
292	2	really sure
293	2	th bowler
294	2	enough time
295	2	way live
296	2	jodalatour foxnews
297	2	different species
298	2	harrythetech timowensby
299	2	timowensby theoldbreed
300	2	thats thats
301	2	pays youseehttptcordlrugnie
302	2	youseehttptcordlrugnie go
303	2	go httpstcocpjzkegne
304	2	winter break
305	2	good game
306	2	game bad
307	2	go get
308	2	isnt common
309	2	cali roll
310	2	get ahead
311	2	long time
312	2	ill check
313	2	still one
314	2	knitting scarf
315	2	really dont
316	2	love song
317	2	great seasons
318	2	#a #bad
319	2	facial expression
320	2	always forget
321	2	happy christmas
322	2	still cant
323	2	rush rush
324	2	dont get
325	2	one free
327	2	please rt
328	2	youre good
329	2	good morning
330	2	parkzthedon tonybrown
331	2	gazthegooner losdagooner
332	2	geico commercial
333	2	much easier
334	2	u come
335	2	might find
336	2	freeman abptrocket
337	2	body language
338	2	visit site
339	2	day day
340	2	still wondering
341	2	see see
343	2	must b
344	2	・ ・
345	2	saturday night
346	2	imaginary menagerie
347	2	xmas blog
348	2	blog feat
349	2	feat intimissimiofficial
350	2	read story
351	2	story share
352	2	share love
353	2	#diy #craftsplease
354	2	#craftsplease rt
355	2	looking forward
358	2	want get
359	2	blog post
360	2	post myfairdaily
361	2	still need
362	2	ill go
363	2	week tomorrow
364	2	dont like
367	2	get free
368	2	posting stuff
369	2	stuff like
370	2	go httptcojummwiayt
371	2	ill take
372	2	get back
373	2	best thing
374	2	p p
375	2	lol cant
376	2	last week
377	2	elrufai elrufai
378	2	dont give
379	2	#its #a
380	2	would go
381	2	home page
382	1	episodes left
383	1	left dying
384	1	dying youre
385	1	youre never
386	1	never old
387	1	old footie
388	1	footie pajamas
389	1	pajamas httptcoelzgqsxyq
390	1	httptcoelzgqsxyq opening
391	1	opening first
392	1	first beer
393	1	beer gonna
394	1	gonna long
395	1	long nightday
396	1	nightday adamklug
397	1	adamklug think
398	1	support guy
399	1	guy knocked
400	1	knocked daughter
401	1	daughter rice
402	1	rice doesnt
403	1	doesnt deserve
404	1	deserve support
405	1	support samcguigan
406	1	samcguigan allowed
407	1	allowed open
408	1	instead scrolling
409	1	scrolling facebook
410	1	facebook instagram
411	1	instagram twitter
412	1	twitter hours
413	1	end accomplishing
414	1	accomplishing nothing
415	1	nothing targetzonept
418	1	bloody isnt
419	1	isnt upstairs
420	1	upstairs getting
421	1	getting changed
422	1	changed cold
423	1	cold warmth
424	1	warmth suffuse
425	1	suffuse ones
426	1	ones cheeks
427	1	cheeks pink
428	1	pink colourtone
429	1	colourtone understand
430	1	understand underlying
431	1	underlying difference
432	1	difference texture
433	1	texture guess
434	1	guess cat
435	1	cat also
436	1	also lost
437	1	lost pounds
438	1	pounds went
439	1	went vet
440	1	vet ive
441	1	ive feeding
442	1	feeding times
443	1	times day
444	1	day #eating
445	1	#eating #food
446	1	#food #workingout
447	1	#workingout never
448	1	cared beyonce
449	1	beyonce bc
450	1	bc could
451	1	could never
452	1	never get
453	1	get sense
454	1	sense interviews
455	1	interviews lacked
456	1	lacked depth
457	1	depth azealiabanks
458	1	azealiabanks thothis
459	1	thothis girl
460	1	girl got
461	1	got rushordertees
462	1	rushordertees thxflw
463	1	thxflw flwthemusic
464	1	flwthemusic elektrikeventz
465	1	elektrikeventz elektrikmetro
466	1	elektrikmetro r
467	1	r #elektrikbloom
468	1	#elektrikbloom #elektrikfantasy
469	1	#elektrikfantasy #iwantdrift
470	1	#iwantdrift #elevtheunderground
471	1	#elevtheunderground amazingly
472	1	amazingly httptconeiozunbld
473	1	httptconeiozunbld owned
474	1	owned #bhp
475	1	#bhp going
476	1	going shell
477	1	shell decent
478	1	decent money
479	1	money #bhpbilliton
480	1	#bhpbilliton #south
481	1	#south wish
482	1	could told
483	1	told nicolescherzy
484	1	nicolescherzy #nicolescherzinger
485	1	#nicolescherzinger #onelove
486	1	#onelove #myfav
487	1	#myfav #myqueen
491	1	httptcoquelfqyr rain
492	1	rain made
493	1	made extra
494	1	extra extra
495	1	extra lazy
498	1	great summary
499	1	summary year
500	1	year got
501	1	got june
502	1	june th
503	1	th weekend
504	1	weekend hartswormx
505	1	hartswormx birthday
506	1	birthday #rivertrip
507	1	#rivertrip #groupchat
508	1	#groupchat see
509	1	see might
510	1	might show
511	1	show background
512	1	background check
513	1	check youd
514	1	youd denied
515	1	denied catch
516	1	catch right
517	1	right self
518	1	protection serpentina
519	1	serpentina feel
520	1	like whole
521	1	life waiting
522	1	waiting pureplaya
523	1	pureplaya lol
525	1	let kids
526	1	kids know
527	1	get morning
528	1	morning thanks
529	1	thanks tip
530	1	tip #aussie
531	1	#aussie #gunman
532	1	#gunman #was
533	1	#was #on
534	1	#on terrorist
535	1	terrorist #watch
536	1	#watch #list
537	1	#list pm
538	1	pm #says
539	1	#says sydney
540	1	sydney –
541	1	– gunman
542	1	gunman took
543	1	took hostages
544	1	hostages sydney
545	1	sydney httptcoibnxdptuw
546	1	httptcoibnxdptuw heelteacher
547	1	heelteacher achieve
548	1	achieve seriouslyto
549	1	seriouslyto firedall
550	1	firedall guys
551	1	guys balls
552	1	balls call
553	1	call gone
554	1	gone lol
555	1	lol enjoying
558	1	#talks #crazyness
559	1	#crazyness #sheneverleft
560	1	#sheneverleft sleepy
563	1	dixiessixty goal
564	1	goal season
565	1	season goal
566	1	goal jon
567	1	jon sammels
568	1	sammels #arsenal
569	1	#arsenal vs
570	1	vs #manutd
571	1	#manutd httpstcowpbptdt
572	1	httpstcowpbptdt lloydgallagher
573	1	bigtant really
574	1	really else
575	1	else fish
576	1	fish besides
577	1	besides fish
578	1	fish rbrnetwork
579	1	theoldbreed indyenigma
580	1	indyenigma diverdown
581	1	diverdown malesurvivor
582	1	malesurvivor think
583	1	think safe
584	1	safe bet
585	1	bet wont
586	1	wont fit
587	1	fit crime
588	1	crime loyalty
589	1	protection american
590	1	american kids
591	1	kids starting
592	1	starting playing
593	1	playing super
594	1	super missing
595	1	missing #summerk
596	1	#summerk #kennychesney
597	1	#kennychesney corporateknight
598	1	corporateknight dont
599	1	know #monsanto
600	1	#monsanto among
601	1	among sustainable
602	1	sustainable cos
603	1	cos world
604	1	world sure
605	1	sure parameters
606	1	parameters measured
607	1	measured #net
608	1	#net positive
609	1	positive none
610	1	none big
611	1	big disruptive
612	1	disruptive innovations
613	1	innovations lives
614	1	lives come
615	1	come brainstorming
616	1	brainstorming bruce
617	1	bruce nussbaum
618	1	nussbaum httptcoituczpusb
619	1	httptcoituczpusb way
620	1	way people
621	1	get understand
622	1	understand disabilities
623	1	disabilities stare
624	1	stare us
625	1	us funny
626	1	funny wen
627	1	wen #idpwd
628	1	#idpwd #disability
629	1	#disability tongue
630	1	tongue feel
631	1	feel necessary
632	1	necessary try
633	1	try touch
634	1	touch high
635	1	high speed
636	1	speed tool
637	1	tool dentist
638	1	dentist put
639	1	put mouth
640	1	mouth tell
641	1	tell #quintessential
642	1	#quintessential #aussie
643	1	#aussie isnt
644	1	isnt govt
645	1	govt paid
646	1	paid job
647	1	job hyde
648	1	hyde buy
649	1	buy overseas
650	1	overseas online
651	1	online pay
652	1	pay gst
653	1	gst mmm
654	1	mmm #sadbuttrue
655	1	#sadbuttrue parlett
656	1	parlett dirks
657	1	dirks got
658	1	got lot
659	1	lot moves
660	1	moves trying
661	1	trying steal
662	1	steal kevin
663	1	kevin durant
664	1	durant onelegged
665	1	onelegged fadeway
666	1	fadeway bmw
667	1	bmw sexy
668	1	sexy az
669	1	az hell
670	1	hell slow
671	1	slow dinero
672	1	dinero quarter
673	1	quarter mile
674	1	mile slow
675	1	slow #fan
676	1	#fan design
677	1	design feeling
678	1	feeling httptcodelfxnbpi
679	1	httptcodelfxnbpi let
680	1	let humility
681	1	humility guard
682	1	guard pride
683	1	pride vanity
684	1	vanity shouldnt
685	1	shouldnt allowed
686	1	allowed delicate
687	1	delicate thing
688	1	thing whenever
689	1	whenever get
690	1	get sad
691	1	sad things
692	1	things going
693	1	going think
694	1	think awesome
695	1	awesome future
696	1	future looks
697	1	looks #secondsemester
698	1	#secondsemester #drumcorps
699	1	#drumcorps #college
700	1	#college hey
701	1	hey heyyiwanna
702	1	heyyiwanna rockstar
703	1	rockstar #vscocam
704	1	#vscocam hero
705	1	hero #vsocam
706	1	#vsocam #hero
707	1	#hero #spiderman
708	1	#spiderman httptcotuskhvybj
709	1	httptcotuskhvybj waa
710	1	waa mockingjay
711	1	mockingjay part
712	1	part tahon
713	1	tahon depan
714	1	depan meh
715	1	meh nov
716	1	nov wtvr
717	1	wtvr night
718	1	night museum
719	1	museum #mustwatchbdecemberendssobssobs
720	1	#mustwatchbdecemberendssobssobs httptcoracxdsz
721	1	httptcoracxdsz gracewoods
722	1	gracewoods fucking
723	1	fucking copycat
724	1	copycat although
725	1	although youre
726	1	youre name
727	1	name mint
728	1	mint act
729	1	act share
730	1	share probably
731	1	probably cause
732	1	cause alcohol
733	1	alcohol filled
734	1	filled celebration
735	1	celebration literally
736	1	literally cried
737	1	cried woke
738	1	woke know
739	1	know day
740	1	day store
741	1	store #thestartoftechweek
742	1	#thestartoftechweek ready
743	1	ready #justshootmeknow
744	1	#justshootmeknow rashawnfranklin
745	1	rashawnfranklin disagree
746	1	disagree w
747	1	w trading
748	1	trading three
749	1	three picks
750	1	picks one
751	1	one glaring
752	1	glaring holes
753	1	holes numerous
754	1	numerous positions
755	1	positions assbackwards
756	1	assbackwards didnt
757	1	didnt start
758	1	start watching
759	1	watching tudors
760	1	tudors earlier
761	1	earlier #iloveit
762	1	#iloveit guntrust
763	1	guntrust httptcoicpdcaonq
764	1	#gift get
765	1	started making
766	1	making money
767	1	money social
768	1	media httpstcocpjzkegne
769	1	httpstcocpjzkegne dont
770	1	dont knw
771	1	knw react
772	1	react everytime
773	1	everytime sum
774	1	sum says
775	1	says wheelchair
776	1	wheelchair inspires
777	1	inspires living
778	1	living dude
779	1	dude get
780	1	get aht
781	1	aht tahnthe
782	1	tahnthe made
783	1	made pgh
784	1	pgh gift
785	1	gift guide
786	1	guide httpstcozitwyuzna
787	1	httpstcozitwyuzna via
788	1	via getfitpgh
789	1	getfitpgh lunch
790	1	lunch break
791	1	break sleepy
794	1	#christmas ritualpart
795	1	ritualpart one
796	1	one #howthegrinchstolechristmas
797	1	#howthegrinchstolechristmas httptcoyijtihmsm
798	1	httptcoyijtihmsm overcast
799	1	overcast creso
800	1	creso #todayimloving
801	1	#todayimloving #beachwalk
802	1	#beachwalk #crescenthead
803	1	#crescenthead httptcodaekdajbg
804	1	httptcodaekdajbg cant
805	1	cant end
806	1	end fast
807	1	fast enough
808	1	enough stupid
809	1	stupid dead
810	1	dead battery
811	1	battery apparently
812	1	apparently youth
813	1	youth group
814	1	group thinks
815	1	thinks kidding
816	1	kidding default
817	1	default expressionor
818	1	expressionor nomal
819	1	nomal face
820	1	face #areyoukiddingme
821	1	#areyoukiddingme httptcodbarsxxta
822	1	httptcodbarsxxta interviewed
823	1	interviewed turkey
824	1	turkey heres
825	1	heres say
826	1	say httptcoftstaota
827	1	httptcoftstaota #thanksgiving
828	1	#thanksgiving jusuf
829	1	jusuf nurkic
830	1	nurkic #bulls
831	1	#bulls rt
832	1	rt jonathantjarks
833	1	jonathantjarks clearly
834	1	clearly lot
835	1	lot talent
836	1	talent kind
837	1	kind amazing
838	1	amazing denver
839	1	denver got
840	1	got gary
841	1	gary harris
842	1	harris mcdermott
843	1	mcdermott dont
844	1	even progress
845	1	progress thesis
846	1	thesis tas
847	1	tas preparations
848	1	preparations event
849	1	event thursday
852	1	sony pulled
853	1	pulled movie
854	1	movie bc
855	1	bc scared
856	1	scared country
857	1	country cant
858	1	keep lights
859	1	lights night
860	1	night even
861	1	even motel
862	1	motel better
863	1	better #zing
864	1	#zing nice
865	1	nice hour
866	1	hour nap
867	1	nap picking
868	1	picking chinese
869	1	chinese takeout
870	1	takeout set
871	1	set watch
872	1	watch #guardiansofthegalaxy
873	1	#guardiansofthegalaxy myzzcryz
874	1	myzzcryz added
875	1	added water
876	1	water chestnuts
877	1	chestnuts dinner
878	1	dinner jepischke
879	1	jepischke djdurkin
880	1	djdurkin bears
881	1	bears probably
882	1	probably worst
883	1	worst franchise
884	1	franchise football
885	1	football moment
886	1	moment hell
887	1	hell frozen
888	1	frozen literally
889	1	literally #texas
890	1	#texas marshmallow
891	1	marshmallow world
892	1	world winter
895	1	#getthisoutofmyhead face
896	1	face tired
897	1	tired man
898	1	man hahahahah
899	1	hahahahah winelibrarian
900	1	winelibrarian happy
901	1	happy small
902	1	small service
903	1	service casecleveland
904	1	casecleveland bradword
905	1	bradword choose
906	1	choose words
907	1	words carefully
908	1	carefully hurting
909	1	hurting someone
910	1	someone feelings
911	1	feelings right
912	1	right way
913	1	go mohammadfarooq
914	1	mohammadfarooq asalamoalekum
917	1	kesay mizaj
918	1	mizaj thank
919	1	much posted
920	1	posted nd
921	1	nd december
922	1	december already
925	1	feeling artsy
926	1	artsy tonight
927	1	tonight #artsy
928	1	#artsy #homealone
929	1	#homealone #vienna
930	1	#vienna #studentlife
931	1	#studentlife bes
932	1	bes apartment
933	1	apartment httptcoctmmtfh
934	1	httptcoctmmtfh showed
935	1	showed mom
936	1	mom picture
937	1	picture sopitlikeitshot
938	1	sopitlikeitshot says
939	1	says grunge
940	1	grunge goes
941	1	goes haha
942	1	haha love
943	1	love #momgoals
944	1	#momgoals httptcoltengodmk
945	1	httptcoltengodmk tharaazzam
946	1	tharaazzam explains
947	1	explains inter
948	1	inter went
949	1	went calciopoli
950	1	calciopoli juventus
951	1	juventus pray
952	1	pray god
953	1	god comes
954	1	comes back
955	1	back america
956	1	america saves
957	1	saves us
958	1	us #libby
959	1	#libby #lane
960	1	#lane #appointment
961	1	#appointment #women
962	1	#women #bishops
963	1	#bishops #debate
964	1	#debate #over
965	1	#over appointment
966	1	appointment reverend
967	1	reverend libby
968	1	libby lane
969	1	lane httptcoyojhvuan
970	1	httptcoyojhvuan sad
971	1	sad someone
972	1	someone drinks
973	1	drinks treat
974	1	treat like
975	1	like shit
976	1	shit wont
977	1	talk provide
978	1	provide structure
979	1	structure ensures
980	1	ensures successfully
981	1	successfully invest
982	1	invest real
983	1	real estate
984	1	estate httptcovslrbiohyr
985	1	httptcovslrbiohyr backofficeguru
986	1	backofficeguru foxnews
987	1	foxnews ask
988	1	ask liberal
989	1	liberal tell
990	1	tell obama
991	1	obama got
992	1	got us
993	1	us iraq
994	1	iraq afghan
995	1	afghan warand
996	1	warand one
997	1	ever died
998	1	died watch
999	1	watch pure
1000	1	pure #reality
1001	1	#reality httptcowokwevdvrp
1002	1	httptcowokwevdvrp #diy
1003	1	#diy change
1004	1	change #mobilecover
1005	1	#mobilecover every
1006	1	every day
1007	1	day enjoy
1008	1	enjoy httptcofbddxmien
1009	1	httptcofbddxmien vhsupersonic
1010	1	vhsupersonic cause
1011	1	cause things
1012	1	things life
1013	1	life seems
1014	1	seems #balance
1015	1	#balance music
1016	1	music medicine
1017	1	medicine vhsupersonic
1018	1	vhsupersonic doctor
1019	1	doctor #superdaylineup
1020	1	#superdaylineup harrietbaldwin
1021	1	harrietbaldwin okievision
1022	1	okievision guess
1023	1	guess means
1024	1	means msm
1025	1	msm dig
1026	1	dig something
1027	1	something smear
1028	1	smear barkley
1029	1	barkley #ferguson
1030	1	#ferguson jimi
1031	1	jimi agbaje
1032	1	agbaje fine
1033	1	fine manin
1034	1	manin respect
1035	1	respect public
1036	1	public service
1037	1	service notable
1038	1	notable landmark
1039	1	landmark achieved
1040	1	achieved testedjimi
1041	1	testedjimi httptcomcnlrzffao
1042	1	httptcomcnlrzffao dfdsukupdates
1043	1	dfdsukupdates delays
1044	1	delays happy
1045	1	happy miss
1046	1	miss days
1047	1	days close
1048	1	close friends
1049	1	friends lived
1050	1	lived city
1051	1	city sqlsophist
1052	1	sqlsophist want
1053	1	want period
1054	1	period related
1055	1	related post
1056	1	post like
1057	1	like post
1058	1	post personal
1059	1	personal things
1060	1	things instagram
1061	1	instagram httptcovqwdoxbru
1062	1	httptcovqwdoxbru httptconkxymiov
1063	1	httptconkxymiov #analscreen
1064	1	#analscreen #exotic
1065	1	#exotic exotic
1066	1	exotic brunette
1067	1	brunette gets
1068	1	gets little
1069	1	little tight
1070	1	tight butt
1071	1	butt nailed
1072	1	nailed right
1073	1	right office
1074	1	office desk
1075	1	desk #terror
1076	1	#terror high
1077	1	high seas
1078	1	seas fishing
1079	1	fishing boat
1080	1	boat allegedly
1081	1	allegedly #pakistan
1082	1	#pakistan blows
1083	1	blows sea
1084	1	sea httptcovgzxsf
1085	1	httptcovgzxsf #what
1086	1	#what #matters
1087	1	#matters #to
1088	1	#to #me
1089	1	#me #is
1090	1	#is #gym
1091	1	#gym #holidays
1092	1	#holidays #work
1093	1	#work #the
1094	1	#the #hell
1095	1	#hell #out
1096	1	#out httptcohbofxwvqpe
1097	1	httptcohbofxwvqpe baltimoresun
1098	1	baltimoresun hate
1099	1	hate go
1100	1	back old
1101	1	old format
1102	1	format please
1103	1	please nfullers
1104	1	nfullers week
1105	1	week joke
1106	1	joke jessica
1107	1	jessica niece
1110	1	mooseebooks seriously
1111	1	seriously bought
1112	1	bought giant
1113	1	giant tv
1114	1	tv play
1115	1	play box
1116	1	box dont
1117	1	want hall
1118	1	hall eventually
1119	1	eventually ask
1120	1	ask trade
1121	1	trade hope
1122	1	hope consistency
1123	1	consistency message
1124	1	message change
1125	1	change much
1126	1	much might
1127	1	well start
1128	1	start roberth
1129	1	roberth everydaysexism
1130	1	everydaysexism wow
1131	1	wow though
1132	1	though sorry
1133	1	sorry grandpa
1134	1	grandpa use
1135	1	use mac
1136	1	mac days
1137	1	days #welcometotheworld
1138	1	#welcometotheworld #neverarguewithfools
1139	1	#neverarguewithfools myzzcryz
1140	1	myzzcryz liked
1141	1	liked first
1142	1	first one
1143	1	one never
1144	1	cared enough
1145	1	enough watch
1146	1	watch sequels
1147	1	sequels said
1148	1	said watch
1149	1	watch #reboot
1150	1	#reboot #chrispratt
1151	1	#chrispratt #workingbluesenoughvacationdays
1152	1	#workingbluesenoughvacationdays httptcozstyqirut
1153	1	httptcozstyqirut peteregan
1154	1	peteregan badger
1155	1	badger crusade
1156	1	crusade continuesgloucestershire
1157	1	continuesgloucestershire badger
1158	1	badger patrols
1159	1	patrols triggered
1160	1	triggered illegal
1161	1	illegal trapping
1162	1	trapping fearshttptcorfaampcn
1163	1	fearshttptcorfaampcn brandontierney
1164	1	brandontierney also
1165	1	also support
1166	1	support instantly
1167	1	instantly murdering
1168	1	murdering year
1169	1	year olds
1170	1	olds fake
1171	1	fake plastic
1172	1	plastic guns
1173	1	guns public
1174	1	public parks
1175	1	parks auntie
1176	1	auntie called
1177	1	called said
1178	1	said shes
1179	1	shes wayi
1180	1	wayi better
1181	1	get dressed
1185	1	nerd #piccollage
1186	1	#piccollage bit
1187	1	bit fun
1188	1	fun georgia
1189	1	georgia #nerd
1190	1	#nerd #chistmas
1191	1	#chistmas #sillybilly
1192	1	#sillybilly chilling
1193	1	chilling comfy
1194	1	comfy httptcojzmwkht
1195	1	httptcojzmwkht mrjamieeast
1196	1	mrjamieeast think
1197	1	think hotel
1198	1	hotel owners
1199	1	owners sincerelytumblr
1200	1	sincerelytumblr one
1201	1	day want
1202	1	want travel
1203	1	travel bestfriend
1207	1	httptcoaxdaxqc done
1208	1	done traveled
1209	1	traveled da
1210	1	da world
1211	1	world bethanycsmithh
1214	1	return kind
1215	1	kind called
1216	1	called friends
1217	1	friends label
1218	1	label unkind
1219	1	unkind sometimes
1220	1	sometimes dont
1221	1	understand anything
1222	1	anything #stubborn
1223	1	#stubborn httptconwhiepvwz
1224	1	httptconwhiepvwz cutest
1225	1	cutest thing
1226	1	thing ever
1229	1	enjoy stealing
1230	1	stealing husband
1231	1	husband hat
1232	1	hat every
1233	1	every awhile
1237	1	#heyyall #goodmorning
1238	1	#goodmorning httptcolknoomvsb
1239	1	httptcolknoomvsb spmilkshake
1240	1	spmilkshake mikertrice
1241	1	mikertrice neiltyson
1242	1	neiltyson tweet
1243	1	tweet context
1244	1	context history
1245	1	history makes
1246	1	makes clear
1247	1	clear bait
1248	1	bait insanity
1249	1	insanity thing
1250	1	thing twice
1251	1	twice expecting
1252	1	expecting different
1253	1	different results
1254	1	results dirtydeathdog
1255	1	dirtydeathdog cant
1256	1	wait play
1257	1	play #bfhardline
1258	1	#bfhardline beta
1259	1	beta <laugh>
1260	1	<laugh> #epic
1261	1	#epic country
1262	1	country music
1263	1	music photo
1264	1	photo editing
1265	1	editing type
1266	1	type morning
1270	1	hard choose
1271	1	choose pleasure
1272	1	pleasure pain
1273	1	pain #girl
1274	1	#girl #december
1275	1	#december #love
1276	1	#love #dream
1277	1	#dream #strong
1278	1	#strong httptcogzhoqfty
1279	1	httptcogzhoqfty justeng
1280	1	justeng tweet
1281	1	tweet flip
1282	1	flip phone
1283	1	phone thats
1284	1	thats definition
1285	1	definition dont
1286	1	forget join
1287	1	join midtown
1288	1	midtown #steak
1289	1	#steak night
1290	1	night tonight
1291	1	tonight starting
1292	1	starting pm
1293	1	pm #nyc
1294	1	#nyc #food
1295	1	#food #foodie
1296	1	#foodie andreamarchant
1297	1	andreamarchant tortugarouge
1298	1	tortugarouge dont
1299	1	seen love
1300	1	love actually
1301	1	actually way
1302	1	way tried
1303	1	tried last
1304	1	year dont
1305	1	dont remember
1306	1	remember lionhart
1307	1	lionhart dosta
1308	1	dosta bsbutcher
1309	1	bsbutcher mynephew
1310	1	mynephew stopped
1311	1	stopped lot
1312	1	lot long
1313	1	long hair
1314	1	like drug
1315	1	drug dealer
1316	1	dealer never
1317	1	never smoked
1318	1	smoked anything
1319	1	anything pillsnot
1320	1	pillsnot aspirin
1321	1	aspirin #qz
1322	1	#qz asks
1323	1	asks permission
1324	1	permission #takeoff
1325	1	#takeoff #towercontrol
1326	1	#towercontrol #surubaya
1327	1	#surubaya yeahy
1328	1	yeahy goaway
1329	1	goaway redfmindia
1330	1	redfmindia sunburnfestival
1331	1	sunburnfestival answer
1332	1	answer artists
1333	1	artists #winsunburnpasses
1334	1	#winsunburnpasses church
1335	1	church sign
1336	1	sign day
1337	1	day would
1338	1	would feel
1339	1	feel celebrated
1340	1	celebrated birthday
1341	1	birthday without
1344	1	#stoleem #thereasonfortheseason
1345	1	#thereasonfortheseason nettaaaaaaaa
1346	1	nettaaaaaaaa deray
1347	1	deray yeah
1348	1	yeah wont
1349	1	talk bodies
1350	1	bodies cops
1351	1	cops killed
1352	1	killed bk
