Position	Frequency	n-gram
550	1	#tr httpstcodmkcxpyzq
551	1	httpstcodmkcxpyzq yay
552	1	another work
555	1	physical therapy
556	1	therapy want
557	1	want friday
558	1	friday #iwanttosleep
559	1	#iwanttosleep omg
560	1	omg floptimuscrime
561	1	floptimuscrime didnt
562	1	didnt tell
563	1	tell giantfootyguy
564	1	giantfootyguy town
567	1	#truefriend thought
568	1	thought real
569	1	real could
570	1	could fine
571	1	fine coz
572	1	coz fine
573	1	fine oh
574	1	wait fixed
575	1	fixed caps
576	1	caps lock
577	1	lock #laughnow
578	1	#laughnow hahahaha
579	1	hahahaha #hypocrisy
580	1	#hypocrisy mt
581	1	mt independent
582	1	independent katie
583	1	katie hopkins
584	1	hopkins calls
585	1	calls russell
586	1	brand bully
587	1	bully httptcodzxhiuwl
588	1	httptcodzxhiuwl moment
589	1	moment much
590	1	much stuff
591	1	stuff open
592	1	open tumblr
593	1	tumblr #productivity
594	1	#productivity #tumblr
595	1	#tumblr luv
596	1	luv naturopaths
597	1	naturopaths sell
598	1	sell aromatic
599	1	aromatic herbs
600	1	herbs way
601	1	way apothecaries
602	1	apothecaries sell
603	1	sell noxious
604	1	noxious poisons
605	1	poisons #naturopath
606	1	#naturopath #apothecary
607	1	#apothecary #herb
608	1	#herb #poison
609	1	#poison impossible
610	1	impossible late
611	1	late start
612	1	start dress
613	1	dress right
614	1	right #studing
615	1	#studing #university
616	1	#university #lazy
617	1	#lazy youre
618	1	youre already
619	1	already running
620	1	running late
621	1	late car
622	1	car wont
623	1	wont start
624	1	start #fantasticfriday
625	1	#fantasticfriday decided
626	1	decided become
627	1	become boss
628	1	boss free
629	1	free time
630	1	time time
631	1	time left
632	1	left whatsoever
633	1	whatsoever theocorleone
634	1	theocorleone davidmaclellan
635	1	davidmaclellan shit
636	1	shit better
637	1	better shut
638	1	shut stupid
639	1	stupid girly
640	1	girly mouth
641	1	mouth concerned
642	1	concerned men
643	1	men might
644	1	might think
645	1	think yr
646	1	yr get
647	1	get little
648	1	little nutty
649	1	nutty reach
650	1	reach orange
651	1	orange marmalade
652	1	marmalade #livingontheedge
653	1	#livingontheedge httptcosfoowev
654	1	httptcosfoowev rogers
655	1	rogers smile
656	1	smile accurately
657	1	accurately captures
658	1	captures reaction
659	1	reaction receive
660	1	receive extra
661	1	extra high
662	1	high phone
663	1	bill httptcovfpehxyl
664	1	httptcovfpehxyl whatever
665	1	whatever happened
666	1	happened guano
667	1	guano apes
668	1	apes ever
669	1	ever make
670	1	make big
671	1	big japan
672	1	japan asked
673	1	enemies shortly
674	1	shortly started
678	1	#naah delivered
679	1	delivered dominiqueansel
680	1	dominiqueansel #cronuts
681	1	#cronuts bouchonbakeryrc
682	1	bouchonbakeryrc hmmm
683	1	hmmm customer
684	1	customer hope
685	1	hope httptcokdxfhvqcw
686	1	httptcokdxfhvqcw still
687	1	still #praisehim
688	1	#praisehim maggielindemann
689	1	maggielindemann xsamsecrets
690	1	xsamsecrets awk
691	1	awk moment
692	1	moment tweeted
693	1	tweeted first
694	1	first #fakefan
695	1	#fakefan ambcontrol
696	1	ambcontrol houseofcommons
697	1	houseofcommons edmiliband
698	1	edmiliband nickclegg
699	1	nickclegg davidcameron
700	1	davidcameron nice
701	1	see ambulance
702	1	ambulance service
703	1	service important
704	1	important mps
705	1	mps love
706	1	love finals
707	1	week #justkidding
708	1	#justkidding #stressed
709	1	#stressed nypost
710	1	nypost camerongray
711	1	camerongray oh
712	1	oh makes
713	1	makes better
714	1	better #work
715	1	#work #trains
716	1	#trains #thegrind
717	1	#thegrind #london
718	1	#london #business
719	1	#business #myhappyface
720	1	#myhappyface httptcofdeiqpuqz
721	1	httptcofdeiqpuqz dude
722	1	dude said
723	1	said better
724	1	better think
725	1	think hard
726	1	hard take
727	1	take cheddars
728	1	cheddars lmao
729	1	lmao even
730	1	even already
731	1	already see
732	1	see going
733	1	day #needmorecoffee
734	1	#needmorecoffee idea
735	1	idea operators
736	1	operators dont
737	1	dont ever
738	1	ever describe
739	1	describe raceand
740	1	raceand police
741	1	police wear
742	1	wear color
743	1	color blind
744	1	blind glasses
745	1	glasses bustedcoverage
746	1	bustedcoverage russell
747	1	russell good
748	1	good christian
749	1	christian fella
750	1	fella wouldnt
751	1	wouldnt jaymohr
752	1	jaymohr #psa
753	1	#psa hey
754	1	hey jay
755	1	jay tuned
756	1	tuned u
757	1	u said
758	1	said cocaine
759	1	cocaine talk
760	1	talk todayafter
761	1	todayafter tweeting
762	1	tweeting coke
763	1	coke joke
764	1	joke saw
765	1	saw escobars
766	1	escobars th
767	1	th planned
768	1	planned early
769	1	early night
770	1	night last
771	1	night oh
772	1	oh yaa
773	1	yaa course
774	1	course happened
775	1	happened #gotinterupted
776	1	#gotinterupted maggiewinter
777	1	maggiewinter last
778	1	last retweet
779	1	retweet though
780	1	though v
781	1	v sd
782	1	sd matches
783	1	matches fun
784	1	fun loveee
785	1	loveee bein
786	1	bein short
787	1	short sweatpants
788	1	sweatpants go
789	1	go way
790	1	way feet
791	1	feet fun
794	1	waking saturday
795	1	saturday morning
796	1	morning going
797	1	bed midnight
798	1	midnight day
799	1	day ruled
800	1	ruled twitter
801	1	twitter got
802	1	got followed
803	1	followed sarcasmia
804	1	sarcasmia wht
805	1	wht day
806	1	day lollllll
807	1	lollllll gym
808	1	gym gonna
809	1	gonna reeeaaalll
810	1	reeeaaalll nice
811	1	nice date
812	1	date tomorrow
813	1	tomorrow #imgoingtostruggle
814	1	#imgoingtostruggle #vsfs
815	1	#vsfs pissed
816	1	pissed chicago
817	1	chicago like
818	1	people airport
819	1	airport ruined
820	1	ruined many
821	1	many peoples
822	1	peoples chances
823	1	chances ever
824	1	ever meeting
825	1	meeting boys
828	1	way go
829	1	go write
830	1	write name
831	1	name paper
832	1	paper take
833	1	take picture
834	1	picture —
835	1	— busy
836	1	busy answering
837	1	answering question
838	1	question oh
839	1	oh httptcohrysvylpbi
840	1	httptcohrysvylpbi taking
841	1	taking bike
842	1	bike rainy
843	1	rainy cold
844	1	cold dark
845	1	dark streets
846	1	streets dentist
847	1	dentist yaaaay
848	1	yaaaay #somuchfun
849	1	#somuchfun reading
850	1	reading barack
851	1	barack obama
852	1	obama barack
853	1	barack #obama
854	1	#obama plaza
855	1	plaza #moneygall
856	1	#moneygall oh
857	1	oh httptcosqcieturpr
858	1	httptcosqcieturpr want
859	1	want turkey
860	1	turkey joke
861	1	joke thanks
862	1	thanks detailed
863	1	detailed response
864	1	response communication
865	1	communication customers
866	1	customers askplaystation
867	1	askplaystation playstation
868	1	playstation sick
869	1	sick looks
870	1	looks tweets
871	1	tweets oh
872	1	yeah sex
873	1	sex #lame
874	1	#lame working
875	1	working double
876	1	double hours
877	1	sleep go
878	1	go lets
879	1	get love
880	1	love time
881	1	year httpstcorutbrxvru
882	1	httpstcorutbrxvru news
883	1	news havent
884	1	havent good
885	1	good nights
886	1	nights sleep
887	1	sleep week
888	1	week feel
889	1	great happy
890	1	happy nd
891	1	nd anniversary
892	1	anniversary sgv
893	1	sgv happy
894	1	happy ot
895	1	ot client
896	1	client woohoo
897	1	woohoo loooooove
898	1	loooooove job
899	1	job super
900	1	super years
901	1	years go
902	1	go letote
903	1	letote good
904	1	thing enough
905	1	enough #whitewine
906	1	#whitewine #christmastrees
907	1	#christmastrees survive
908	1	survive needed
909	1	needed #chardsohard
910	1	#chardsohard #fashion
911	1	#fashion fun
912	1	fun part
913	1	part drives
914	1	drives winter
915	1	winter one
916	1	one cleaned
917	1	cleaned snow
918	1	snow yet
919	1	yet claimed
920	1	claimed russian
921	1	russian athletes
922	1	athletes take
923	1	take performance
924	1	performance enhancing
925	1	enhancing drugs
926	1	drugs surprise
927	1	surprise shoutout
928	1	shoutout mom
929	1	mom hella
930	1	hella supportive
931	1	supportive sidrapti
932	1	sidrapti may
933	1	may also
934	1	also see
935	1	see flags
936	1	flags isis
937	1	isis govt
938	1	govt ch
939	1	ch nisar
940	1	nisar dont
941	1	dont admit
942	1	admit jordannoftall
943	1	jordannoftall thats
944	1	thats funny
945	1	funny mmamania
946	1	mmamania time
947	1	time ufc
948	1	ufc press
949	1	press conference
950	1	conference tomorrow
951	1	tomorrow names
952	1	names numerous
953	1	numerous fighters
954	1	fighters getting
955	1	getting cut
956	1	cut like
957	1	like listening
958	1	listening dads
959	1	dads truck
960	1	truck drivers
961	1	drivers tell
962	1	tell going
963	1	going strip
964	1	strip joint
965	1	joint old
966	1	old lady
967	1	lady getting
968	1	getting mad
971	1	haha fuck
972	1	fuck says
973	1	says someone
974	1	someone #truegentlemen
975	1	#truegentlemen ahhh
976	1	ahhh bedtimes
977	1	bedtimes ive
978	1	missed #examproblems
979	1	#examproblems southamptonfc
980	1	southamptonfc lfc
981	1	lfc skysports
982	1	skysports fans
983	1	fans come
984	1	come second
985	1	second thanks
986	1	thanks oh
987	1	love ass
988	1	ass big
989	1	big fit
990	1	fit jeans
991	1	jeans anymore
992	1	anymore #bigbootybitches
993	1	#bigbootybitches lifecheating
994	1	lifecheating doesnt
995	1	doesnt lucky
996	1	lucky fortunate
997	1	fortunate mean
998	1	mean thing
999	1	thing hours
1000	1	sleep yay
1001	1	yay loving
1002	1	life wow
1003	1	wow look
1004	1	look hotshot
1005	1	hotshot #isthatajoke
1006	1	#isthatajoke contemplating
1007	1	contemplating responding
1008	1	responding charliejnwalkers
1009	1	charliejnwalkers tweet
1010	1	tweet saying
1011	1	saying remains
1012	1	remains pride
1013	1	pride sure
1014	1	sure well
1015	1	well go
1016	1	go four
1017	1	hours sounds
1018	1	sounds great
1019	1	great oh
1020	1	oh district
1021	1	district line
1022	1	line major
1023	1	major signal
1024	1	signal failures
1025	1	failures delays
1026	1	delays fantastic
1027	1	fantastic scottishfa
1028	1	scottishfa raecomm
1029	1	raecomm championsleague
1030	1	championsleague sure
1031	1	sure end
1032	1	well lol
1033	1	lol micromax
1034	1	micromax promising
1035	1	promising service
1036	1	service httptcoaxgutgod
1037	1	httptcoaxgutgod powertripkfan
1038	1	powertripkfan adrian
1039	1	adrian raised
1040	1	raised way
1041	1	way made
1042	1	made nfl
1043	1	nfl maybe
1044	1	maybe thought
1045	1	thought would
1046	1	would motivate
1047	1	motivate kid
1048	1	kid get
1049	1	get heard
1050	1	heard cry
1051	1	cry little
1052	1	little fingers
1053	1	fingers toes
1054	1	toes counted
1055	1	counted mary
1056	1	mary exclaimed
1057	1	exclaimed hes
1058	1	hes perfect
1059	1	perfect oh
1060	1	oh mary
1061	1	mary cray
1062	1	cray cray
1063	1	cray secret
1064	1	secret name
1065	1	name lizard
1066	1	lizard squad
1067	1	squad like
1068	1	like ruin
1069	1	ruin peoples
1070	1	peoples fun
1071	1	time follow
1072	1	follow rt
1073	1	rt billion
1074	1	billion youll
1075	1	youll fun
1076	1	fun #psn
1077	1	#psn #giveitup
1078	1	#giveitup sexist
1079	1	sexist article
1080	1	article daily
1081	1	daily fail
1082	1	fail men
1083	1	men wasting
1084	1	wasting money
1085	1	money cycling
1086	1	cycling accompanied
1087	1	accompanied recommendation
1088	1	recommendation handbag
1089	1	handbag costing
1090	1	costing £
1091	1	£ gwadetooflyy
1092	1	gwadetooflyy yea
1093	1	yea couple
1094	1	couple schools
1095	1	schools played
1096	1	played black
1097	1	black black
1098	1	black dominate
1099	1	dominate game
1100	1	game michelledean
1101	1	michelledean avaetc
1102	1	avaetc playing
1103	1	playing provinces
1104	1	provinces like
1105	1	oh mississippi
1106	1	mississippi richherrera
1107	1	richherrera pcon
1108	1	pcon word
1109	1	word man
1110	1	man sexist
1111	1	sexist saying
1112	1	saying mail
1113	1	mail man
1114	1	man instead
1115	1	instead mail
1116	1	mail carrier
1117	1	carrier #michiganman
1118	1	#michiganman know
1119	1	know reading
1120	1	reading right
1121	1	right blindlol
1122	1	blindlol love
1123	1	love weather
1124	1	love hour
1125	1	hour shifts
1128	1	whole #misogyny
1129	1	#misogyny thing
1130	1	thing hanging
1131	1	hanging women
1132	1	women right
1133	1	right cat
1134	1	cat fight
1135	1	fight imagine
1136	1	imagine pulling
1137	1	pulling left
1138	1	left #pmlive
1139	1	#pmlive yea
1140	1	yea yea
1141	1	yea thats
1142	1	thats logical
1143	1	logical aaron
1144	1	aaron sorkin
1145	1	sorkin goes
1146	1	goes todayshow
1147	1	todayshow talk
1148	1	talk liking
1149	1	liking media
1150	1	media talking
1151	1	talking sony
1152	1	sony hack
1153	1	hack using
1154	1	using media
1155	1	media bitch
1156	1	bitch media
1157	1	media #fergusonriottips
1158	1	#fergusonriottips remember
1159	1	remember way
1160	1	way ppl
1161	1	ppl listen
1162	1	listen burn
1163	1	burn stores
1164	1	stores #ferguson
1165	1	#ferguson #vitoandvito
1166	1	#vitoandvito #waarmedia
1167	1	#waarmedia #tcot
1168	1	#tcot #ycot
1169	1	#ycot last
1170	1	day naples
1171	1	naples emma
1172	1	emma girl
1176	1	#soeasytotakeapicwithatoddler #wksandcounting
1177	1	#wksandcounting httptcoxbrmsxaj
1178	1	httptcoxbrmsxaj say
1179	1	say #bigclub
1180	1	#bigclub httptcoalcqqsassy
1181	1	httptcoalcqqsassy steigerwaldino
1182	1	steigerwaldino nah
1183	1	nah better
1184	1	better act
1185	1	like north
1186	1	north korean
1187	1	korean govt
1188	1	govt police
1189	1	police peoples
1190	1	peoples private
1191	1	private thoughts
1192	1	thoughts blowing
1193	1	nose hard
1194	1	hard ears
1195	1	ears pop
1196	1	pop greatest
1197	1	greatest way
1198	1	start wednesday
1199	1	wednesday todays
1200	1	todays court
1201	1	court proceedings
1202	1	proceedings allowing
1203	1	allowing prisoners
1204	1	prisoners access
1205	1	access books
1206	1	books england
1207	1	england wales
1208	1	wales surely
1209	1	surely confirms
1210	1	confirms time
1211	1	time limit
1212	1	limit judicial
1213	1	judicial review
1214	1	review yay
1215	1	yay love
1216	1	love awake
1217	1	awake morning
1220	1	matthewwrossi getting
1221	1	getting power
1222	1	power wind
1223	1	wind outdated
1224	1	outdated unsightly
1225	1	unsightly siphoning
1226	1	siphoning directly
1227	1	directly sun
1228	1	sun really
1229	1	really looked
1230	1	looked forward
1231	1	early finals
1232	1	finals oh
1233	1	listening fox
1234	1	news background
1235	1	background opening
1236	1	opening presents
1237	1	presents bad
1238	1	bad anonymous
1239	1	anonymous occupy
1240	1	occupy people
1241	1	people support
1242	1	support white
1243	1	white supremacy
1244	1	supremacy bigdomino
1245	1	bigdomino cnn
1246	1	cnn well
1247	1	thats completely
1248	1	completely well
1249	1	well reasoned
1250	1	reasoned thought
1251	1	thought argument
1252	1	argument youve
1253	1	youve changed
1254	1	changed mind
1255	1	mind #ferguson
1256	1	#ferguson cc
1257	1	cc johncropp
1258	1	johncropp last
1259	1	tweet waynes
1260	1	waynes world
1261	1	world great
1262	1	great movie
1263	1	movie oracle
1264	1	oracle windows
1265	1	windows fun
1266	1	fun last
1267	1	day classes
1268	1	classes #trill
1269	1	#trill except
1270	1	except finals
1271	1	finals whoop
1272	1	whoop dropping
1273	1	dropping oil
1274	1	oil prices
1275	1	prices thank
1276	1	goodness #pmharper
1277	1	#pmharper worked
1278	1	worked hard
1279	1	trying tie
1280	1	tie economy
1281	1	economy oil
1282	1	sector #cdnpoli
1283	1	#cdnpoli glad
1284	1	glad andy
1285	1	andy tweet
1286	1	tweet day
1287	1	day text
1288	1	text back
1289	1	back #loved
1290	1	#loved masseuses
1291	1	masseuses offer
1292	1	offer soothing
1293	1	soothing massages
1294	1	massages way
1295	1	way reviewers
1296	1	reviewers offer
1297	1	offer stinging
1298	1	stinging criticisms
1299	1	criticisms #masseuse
1300	1	#masseuse #reviewer
1301	1	#reviewer #massage
1302	1	#massage #criticism
1303	1	#criticism mahobili
1304	1	mahobili drawab
1305	1	drawab pti
1306	1	pti apart
1307	1	apart whining
1308	1	whining #youthiacrasy
1309	1	#youthiacrasy true
1310	1	true httptcohrutrfr
1311	1	httptcohrutrfr exoannihilator
1312	1	exoannihilator roiiercosta
1313	1	roiiercosta ksiolajidebt
1314	1	ksiolajidebt tells
1315	1	tells someone
1316	1	someone spell
1317	1	spell correctly
1318	1	correctly completely
1319	1	completely fucking
1320	1	fucking tweet
1321	1	tweet solo
1322	1	solo costume
1323	1	costume far
1324	1	far charcoal
1325	1	charcoal grey
1326	1	grey bottoms
1327	1	bottoms making
1328	1	making real
1329	1	real progress
1330	1	progress pay
1331	1	pay ghost
1332	1	ghost soldiers
1333	1	soldiers iraq
1334	1	iraq cut
1335	1	cut pay
1336	1	pay us
1337	1	us #military
1338	1	#military #keepyourpromise
1339	1	#keepyourpromise senatedems
1340	1	senatedems senategops
1341	1	senategops thejointstaff
1342	1	thejointstaff httptcopkroyc
1343	1	httptcopkroyc started
1344	1	started made
1345	1	made windows
1346	1	windows noise
1347	1	noise starts
1348	1	starts exciting
1349	1	exciting day
1350	1	day mine
1351	1	mine yesterday
1352	1	yesterday #peshawarattack
1353	1	#peshawarattack top
1354	1	top tag
1355	1	tag today
1356	1	today thing
1357	1	thing twitter
1358	1	twitter nation
1359	1	nation seems
1360	1	seems concerned
1361	1	concerned #ptikeptpakfirst
1362	1	#ptikeptpakfirst already
1363	1	already tell
1364	1	tell today
1365	1	day juniormiller
1366	1	juniormiller gordonkeith
1367	1	gordonkeith junior
1368	1	junior got
1369	1	got rim
1370	1	rim shot
1371	1	shot rim
1372	1	rim job
1373	1	job joke
1374	1	joke staying
1375	1	staying #casual
1376	1	#casual #monday
1377	1	#monday #funday
1378	1	#funday #ootd
1379	1	#ootd #fashion
1380	1	#fashion #style
1381	1	#style #allyouneedisstyle
1382	1	#allyouneedisstyle #todayimwearing
1383	1	#todayimwearing httptcotpuvqwks
1384	1	httptcotpuvqwks #torturereport
1385	1	#torturereport trending
1386	1	trending wasnt
1387	1	wasnt aware
1388	1	aware jk
1389	1	jk rowling
1390	1	rowling released
1391	1	released new
1392	1	book patevans
1393	1	patevans grbj
1394	1	grbj sad
1395	1	sad local
1396	1	local corgi
1397	1	corgi wtf
1398	1	wtf thanks
1399	1	thanks saying
1400	1	saying bye
1401	1	bye ahh
1402	1	ahh gotta
1403	1	love december
1404	1	december electric
1405	1	electric bills
1406	1	bills dead
1407	1	dead stupidest
1408	1	stupidest memes
1409	1	memes still
1410	1	still perpetuated
1411	1	perpetuated someone
1412	1	someone retrica
1413	1	retrica wali
1414	1	wali picture
1415	1	picture complains
1416	1	complains many
1417	1	many filters
1418	1	filters someone
1419	1	someone used
1420	1	used picture
1421	1	picture look
1422	1	look pretty
1423	1	pretty great
1424	1	great ive
1425	1	got lung
1426	1	lung infection
1427	1	infection fun
