Position	Frequency	n-gram
342	1	new guess wonderful day
343	1	guess wonderful day starting
344	1	wonderful day starting work
345	1	day starting work am
346	1	starting work am feel
347	1	work am feel like
348	1	am feel like whole
349	1	feel like whole life
350	1	like whole life waiting
351	1	whole life waiting waiting
352	1	life waiting waiting waiting
353	1	waiting waiting waiting pureplaya
354	1	waiting waiting pureplaya lol
359	1	let kids know get
360	1	kids know get morning
361	1	know get morning thanks
362	1	get morning thanks tip
363	1	morning thanks tip redsox
364	1	thanks tip redsox guys
365	1	tip redsox guys sure
366	1	redsox guys sure screwed
367	1	guys sure screwed royally
368	1	sure screwed royally happy
369	1	screwed royally happy lester
370	1	royally happy lester brain
371	1	happy lester brain trust
372	1	lester brain trust sucks
373	1	brain trust sucks #nicejob
374	1	trust sucks #nicejob #lestertochicago
375	1	sucks #nicejob #lestertochicago #aussie
376	1	#nicejob #lestertochicago #aussie #gunman
377	1	#lestertochicago #aussie #gunman #was
378	1	#aussie #gunman #was #on
379	1	#gunman #was #on terrorist
380	1	#was #on terrorist #watch
381	1	#on terrorist #watch #list
382	1	terrorist #watch #list pm
383	1	#watch #list pm #says
384	1	#list pm #says sydney
385	1	pm #says sydney –
386	1	#says sydney – gunman
387	1	sydney – gunman took
388	1	– gunman took hostages
389	1	gunman took hostages sydney
390	1	took hostages sydney httptcoibnxdptuw
391	1	hostages sydney httptcoibnxdptuw twig
392	1	sydney httptcoibnxdptuw twig sprig
393	1	httptcoibnxdptuw twig sprig —
394	1	twig sprig — sec
395	1	sprig — sec limit
396	1	— sec limit new
397	1	sec limit new social
398	1	limit new social video
399	1	new social video platform
400	1	social video platform #techtalk
401	1	video platform #techtalk #editorspick
402	1	platform #techtalk #editorspick #sillyvine
403	1	#techtalk #editorspick #sillyvine #tr
404	1	#editorspick #sillyvine #tr httpstcodmkcxpyzq
405	1	#sillyvine #tr httpstcodmkcxpyzq heelteacher
406	1	#tr httpstcodmkcxpyzq heelteacher achieve
407	1	httpstcodmkcxpyzq heelteacher achieve seriously
408	1	heelteacher achieve seriously fired
409	1	achieve seriously fired guys
410	1	seriously fired guys balls
411	1	fired guys balls call
412	1	guys balls call gone
413	1	balls call gone yay
414	1	call gone yay another
415	1	gone yay another work
416	1	yay another work am
417	1	another work am day
422	1	physical therapy want friday
423	1	therapy want friday #iwanttosleep
424	1	want friday #iwanttosleep omg
425	1	friday #iwanttosleep omg floptimuscrime
426	1	#iwanttosleep omg floptimuscrime tell
427	1	omg floptimuscrime tell giantfootyguy
428	1	floptimuscrime tell giantfootyguy town
433	1	#truefriend thought real could
434	1	thought real could fine
435	1	real could fine coz
436	1	could fine coz fine
437	1	fine coz fine oh
438	1	coz fine oh wait
439	1	fine oh wait fixed
440	1	oh wait fixed caps
441	1	wait fixed caps lock
442	1	fixed caps lock #laughnow
443	1	caps lock #laughnow hahahaha
444	1	lock #laughnow hahahaha #hypocrisy
445	1	#laughnow hahahaha #hypocrisy mt
446	1	hahahaha #hypocrisy mt independent
447	1	#hypocrisy mt independent katie
448	1	mt independent katie hopkins
449	1	independent katie hopkins calls
450	1	katie hopkins calls russell
451	1	hopkins calls russell brand
452	1	calls russell brand bully
453	1	russell brand bully httptcodzxhiuwl
454	1	brand bully httptcodzxhiuwl moment
455	1	bully httptcodzxhiuwl moment much
456	1	httptcodzxhiuwl moment much stuff
457	1	moment much stuff open
458	1	much stuff open tumblr
459	1	stuff open tumblr #productivity
460	1	open tumblr #productivity #tumblr
461	1	tumblr #productivity #tumblr lol
462	1	#productivity #tumblr lol enjoying
467	1	#talks #crazyness #sheneverleft sleepy
472	1	luv naturopaths sell aromatic
473	1	naturopaths sell aromatic herbs
474	1	sell aromatic herbs way
475	1	aromatic herbs way apothecaries
476	1	herbs way apothecaries sell
477	1	way apothecaries sell noxious
478	1	apothecaries sell noxious poisons
479	1	sell noxious poisons #naturopath
480	1	noxious poisons #naturopath apothecary
481	1	poisons #naturopath apothecary #herb
482	1	#naturopath apothecary #herb poison
483	1	apothecary #herb poison dixiessixty
484	1	#herb poison dixiessixty goal
485	1	poison dixiessixty goal season
486	1	dixiessixty goal season goal
487	1	goal season goal jon
488	1	season goal jon sammels
489	1	goal jon sammels #arsenal
490	1	jon sammels #arsenal vs
491	1	sammels #arsenal vs #manutd
492	1	#arsenal vs #manutd httpstcowpbptdt
493	1	vs #manutd httpstcowpbptdt lloydgallagher
494	1	#manutd httpstcowpbptdt lloydgallagher bigtant
495	1	httpstcowpbptdt lloydgallagher bigtant really
496	1	lloydgallagher bigtant really else
497	1	bigtant really else fish
498	1	really else fish besides
499	1	else fish besides fish
500	1	fish besides fish rbrnetwork
501	1	besides fish rbrnetwork theoldbreed
502	1	fish rbrnetwork theoldbreed indyenigma
503	1	rbrnetwork theoldbreed indyenigma diverdown
504	1	theoldbreed indyenigma diverdown malesurvivor
505	1	indyenigma diverdown malesurvivor think
506	1	diverdown malesurvivor think safe
507	1	malesurvivor think safe bet
508	1	think safe bet fit
509	1	safe bet fit crime
510	1	bet fit crime impossible
511	1	fit crime impossible late
512	1	crime impossible late start
513	1	impossible late start dress
514	1	late start dress right
515	1	start dress right #studing
516	1	dress right #studing #university
517	1	right #studing #university #lazy
518	1	#studing #university #lazy already
519	1	#university #lazy already running
520	1	#lazy already running late
521	1	already running late car
522	1	running late car start
523	1	late car start #fantasticfriday
524	1	car start #fantasticfriday decided
525	1	start #fantasticfriday decided become
526	1	#fantasticfriday decided become boss
527	1	decided become boss free
528	1	become boss free time
529	1	boss free time time
530	1	free time time left
531	1	time time left whatsoever
532	1	time left whatsoever loyalty
533	1	left whatsoever loyalty vs
534	1	whatsoever loyalty vs self
535	1	vs self protection american
536	1	self protection american kids
537	1	protection american kids starting
538	1	american kids starting playing
539	1	kids starting playing super
540	1	starting playing super missing
541	1	playing super missing #summer2k14
542	1	super missing #summer2k14 #kennychesney
543	1	missing #summer2k14 #kennychesney corporateknight
544	1	#summer2k14 #kennychesney corporateknight know
545	1	#kennychesney corporateknight know #monsanto
546	1	corporateknight know #monsanto #
547	1	know #monsanto # among
548	1	#monsanto # among sustainable
549	1	# among sustainable cos
550	1	among sustainable cos world
551	1	sustainable cos world sure
552	1	cos world sure parameters
553	1	world sure parameters measured
554	1	sure parameters measured #net
555	1	parameters measured #net positive
556	1	measured #net positive none
557	1	#net positive none big
558	1	positive none big disruptive
559	1	none big disruptive innovations
560	1	big disruptive innovations lives
561	1	disruptive innovations lives come
562	1	innovations lives come brainstorming
563	1	lives come brainstorming bruce
564	1	come brainstorming bruce nussbaum
565	1	brainstorming bruce nussbaum httptcoituczpusb
566	1	bruce nussbaum httptcoituczpusb way
567	1	nussbaum httptcoituczpusb way people
568	1	httptcoituczpusb way people get
569	1	way people get understand
570	1	people get understand disabilities
571	1	get understand disabilities stare
572	1	understand disabilities stare us
573	1	disabilities stare us funny
574	1	stare us funny wen
575	1	us funny wen #idpwd
576	1	funny wen #idpwd #disability
577	1	wen #idpwd #disability theocorleone
578	1	#idpwd #disability theocorleone davidmaclellan
579	1	#disability theocorleone davidmaclellan shit
580	1	theocorleone davidmaclellan shit better
581	1	davidmaclellan shit better shut
582	1	shit better shut stupid
583	1	better shut stupid girly
584	1	shut stupid girly mouth
585	1	stupid girly mouth im
586	1	girly mouth im concerned
587	1	mouth im concerned men
588	1	im concerned men might
589	1	concerned men might think
590	1	men might think tongue
591	1	might think tongue feel
592	1	think tongue feel necessary
593	1	tongue feel necessary try
594	1	feel necessary try touch
595	1	necessary try touch high
596	1	try touch high speed
597	1	touch high speed tool
598	1	high speed tool dentist
599	1	speed tool dentist put
600	1	tool dentist put mouth
601	1	dentist put mouth tell
602	1	put mouth tell #quintessential
603	1	mouth tell #quintessential #aussie
604	1	tell #quintessential #aussie govt
605	1	#quintessential #aussie govt paid
606	1	#aussie govt paid job
607	1	govt paid job hyde
608	1	paid job hyde buy
609	1	job hyde buy overseas
610	1	hyde buy overseas online
611	1	buy overseas online pay
612	1	overseas online pay gst
613	1	online pay gst mmm
614	1	pay gst mmm #sadbuttrue
615	1	gst mmm #sadbuttrue parlett
616	1	mmm #sadbuttrue parlett dirk
617	1	#sadbuttrue parlett dirk got
618	1	parlett dirk got lot
619	1	dirk got lot moves
620	1	got lot moves trying
621	1	lot moves trying steal
622	1	moves trying steal kevin
623	1	trying steal kevin durant
624	1	steal kevin durant one
625	1	kevin durant one legged
626	1	durant one legged fadeway
627	1	one legged fadeway yr
628	1	legged fadeway yr get
629	1	fadeway yr get little
630	1	yr get little nutty
631	1	get little nutty reach
632	1	little nutty reach orange
633	1	nutty reach orange marmalade
634	1	reach orange marmalade #livingontheedge
635	1	orange marmalade #livingontheedge httptcosfoowev
636	1	marmalade #livingontheedge httptcosfoowev rogers
637	1	#livingontheedge httptcosfoowev rogers smile
638	1	httptcosfoowev rogers smile accurately
639	1	rogers smile accurately captures
640	1	smile accurately captures reaction
641	1	accurately captures reaction receive
642	1	captures reaction receive extra
643	1	reaction receive extra high
644	1	receive extra high phone
645	1	extra high phone bill
646	1	high phone bill httptcovfpehxyl
647	1	phone bill httptcovfpehxyl whatever
648	1	bill httptcovfpehxyl whatever happened
649	1	httptcovfpehxyl whatever happened guano
650	1	whatever happened guano apes
651	1	happened guano apes ever
652	1	guano apes ever make
653	1	apes ever make big
654	1	ever make big japan
655	1	make big japan bmw
656	1	big japan bmw i
657	1	japan bmw i sexy
658	1	bmw i sexy az
659	1	i sexy az hell
660	1	sexy az hell slow
661	1	az hell slow dinero
662	1	hell slow dinero quarter
663	1	slow dinero quarter mile
664	1	dinero quarter mile slow
665	1	quarter mile slow #fan
666	1	mile slow #fan design
667	1	slow #fan design feeling
668	1	#fan design feeling httptcodelfxnbpi
669	1	design feeling httptcodelfxnbpi let
670	1	feeling httptcodelfxnbpi let humility
671	1	httptcodelfxnbpi let humility guard
672	1	let humility guard pride
673	1	humility guard pride vanity
674	1	guard pride vanity allowed
675	1	pride vanity allowed delicate
676	1	vanity allowed delicate thing
677	1	allowed delicate thing whenever
678	1	delicate thing whenever get
679	1	thing whenever get sad
680	1	whenever get sad things
681	1	get sad things going
682	1	sad things going think
683	1	things going think awesome
684	1	going think awesome future
685	1	think awesome future looks
686	1	awesome future looks #secondsemester
687	1	future looks #secondsemester #drumcorps
688	1	looks #secondsemester #drumcorps #college
689	1	#secondsemester #drumcorps #college asked
690	1	#drumcorps #college asked god
691	1	#college asked god protect
692	1	god protect enemies shortly
693	1	protect enemies shortly started
694	1	enemies shortly started losing
695	1	shortly started losing friends
701	1	#naah delivered dominiqueansel #cronuts
702	1	delivered dominiqueansel #cronuts bouchonbakeryrc
703	1	dominiqueansel #cronuts bouchonbakeryrc hmmm
704	1	#cronuts bouchonbakeryrc hmmm customer
705	1	bouchonbakeryrc hmmm customer hope
706	1	hmmm customer hope httptcokdxfhvqcw
707	1	customer hope httptcokdxfhvqcw still
708	1	hope httptcokdxfhvqcw still #praisehim
709	1	httptcokdxfhvqcw still #praisehim hey
710	1	still #praisehim hey heyy
711	1	#praisehim hey heyy wanna
712	1	hey heyy wanna rockstar
713	1	heyy wanna rockstar #vscocam
714	1	wanna rockstar #vscocam hero
715	1	rockstar #vscocam hero #vsocam
716	1	#vscocam hero #vsocam #hero
717	1	hero #vsocam #hero #spiderman
718	1	#vsocam #hero #spiderman httptcotuskhvybj
719	1	#hero #spiderman httptcotuskhvybj maggielindemann
720	1	#spiderman httptcotuskhvybj maggielindemann xsamsecrets
721	1	httptcotuskhvybj maggielindemann xsamsecrets awk
722	1	maggielindemann xsamsecrets awk moment
723	1	xsamsecrets awk moment tweeted
724	1	awk moment tweeted first
725	1	moment tweeted first #fakefan
726	1	tweeted first #fakefan waa
727	1	first #fakefan waa mockingjay
728	1	#fakefan waa mockingjay part
729	1	waa mockingjay part tahon
730	1	mockingjay part tahon depan
731	1	part tahon depan meh
732	1	tahon depan meh nov
733	1	depan meh nov wtvr
734	1	meh nov wtvr night
735	1	nov wtvr night museum
736	1	wtvr night museum #mustwatchb4decemberendssobssobs
737	1	night museum #mustwatchb4decemberendssobssobs httptcoracxdsz
738	1	museum #mustwatchb4decemberendssobssobs httptcoracxdsz ambcontrol
739	1	#mustwatchb4decemberendssobssobs httptcoracxdsz ambcontrol houseofcommons
740	1	httptcoracxdsz ambcontrol houseofcommons edmiliband
741	1	ambcontrol houseofcommons edmiliband nickclegg
742	1	houseofcommons edmiliband nickclegg davidcameron
743	1	edmiliband nickclegg davidcameron nice
744	1	nickclegg davidcameron nice see
745	1	davidcameron nice see ambulance
746	1	nice see ambulance service
747	1	see ambulance service important
748	1	ambulance service important mps
749	1	service important mps love
750	1	important mps love finals
751	1	mps love finals week
752	1	love finals week #justkidding
753	1	finals week #justkidding #stressed
754	1	week #justkidding #stressed gracewoods
755	1	#justkidding #stressed gracewoods fucking
756	1	#stressed gracewoods fucking copycat
757	1	gracewoods fucking copycat although
758	1	fucking copycat although name
759	1	copycat although name mint
760	1	although name mint act
761	1	name mint act share
762	1	mint act share probably
763	1	act share probably cause
764	1	share probably cause alcohol
765	1	probably cause alcohol filled
766	1	cause alcohol filled celebration
767	1	alcohol filled celebration literally
768	1	filled celebration literally cried
769	1	celebration literally cried woke
770	1	literally cried woke know
771	1	cried woke know day
772	1	woke know day store
773	1	know day store #thestartoftechweek
774	1	day store #thestartoftechweek ready
775	1	store #thestartoftechweek ready #justshootmeknow
776	1	#thestartoftechweek ready #justshootmeknow rashawnfranklin
777	1	ready #justshootmeknow rashawnfranklin disagree
778	1	#justshootmeknow rashawnfranklin disagree w
779	1	rashawnfranklin disagree w trading
780	1	disagree w trading three
781	1	w trading three picks
782	1	trading three picks one
783	1	three picks one glaring
784	1	picks one glaring holes
785	1	one glaring holes numerous
786	1	glaring holes numerous positions
787	1	holes numerous positions ass
788	1	numerous positions ass backwards
789	1	positions ass backwards nypost
790	1	ass backwards nypost camerongray
791	1	backwards nypost camerongray oh
792	1	nypost camerongray oh makes
793	1	camerongray oh makes better
794	1	oh makes better start
795	1	makes better start watching
796	1	better start watching tudors
797	1	start watching tudors earlier
798	1	watching tudors earlier #iloveit
799	1	tudors earlier #iloveit guntrust
800	1	earlier #iloveit guntrust httptcoicpdcaonq
801	1	#iloveit guntrust httptcoicpdcaonq #christmas
802	1	guntrust httptcoicpdcaonq #christmas #gift
803	1	httptcoicpdcaonq #christmas #gift get
804	1	#christmas #gift get started
805	1	#gift get started making
806	1	get started making money
807	1	started making money social
808	1	making money social media
809	1	money social media httpstcocpjzkegne
810	1	social media httpstcocpjzkegne knw
811	1	media httpstcocpjzkegne knw react
812	1	httpstcocpjzkegne knw react everytime
813	1	knw react everytime sum
814	1	react everytime sum says
815	1	everytime sum says wheelchair
816	1	sum says wheelchair inspires
817	1	says wheelchair inspires im
818	1	wheelchair inspires im living
819	1	inspires im living dude
820	1	im living dude get
821	1	living dude get aht
822	1	dude get aht tahn
823	1	get aht tahn made
824	1	aht tahn made pgh
825	1	tahn made pgh gift
826	1	made pgh gift guide
827	1	pgh gift guide httpstcozitwyuzna
828	1	gift guide httpstcozitwyuzna via
829	1	guide httpstcozitwyuzna via getfitpgh
830	1	httpstcozitwyuzna via getfitpgh lunch
831	1	via getfitpgh lunch break
832	1	getfitpgh lunch break sleepy
837	1	#work #trains #thegrind #london
838	1	#trains #thegrind #london #business
839	1	#thegrind #london #business #myhappyface
840	1	#london #business #myhappyface httptcofdeiqpuqz
841	1	#business #myhappyface httptcofdeiqpuqz dude
842	1	#myhappyface httptcofdeiqpuqz dude said
843	1	httptcofdeiqpuqz dude said better
844	1	dude said better think
845	1	said better think hard
846	1	better think hard take
847	1	think hard take cheddars
848	1	hard take cheddars lmao
849	1	take cheddars lmao #christmas
850	1	cheddars lmao #christmas ritual
851	1	lmao #christmas ritual part
852	1	#christmas ritual part one
853	1	ritual part one #howthegrinchstolechristmas
854	1	part one #howthegrinchstolechristmas httptcoyijtihmsm
855	1	one #howthegrinchstolechristmas httptcoyijtihmsm overcast
856	1	#howthegrinchstolechristmas httptcoyijtihmsm overcast creso
857	1	httptcoyijtihmsm overcast creso #todayimloving
858	1	overcast creso #todayimloving #beachwalk
859	1	creso #todayimloving #beachwalk #crescenthead
860	1	#todayimloving #beachwalk #crescenthead httptcodaekdajbg
861	1	#beachwalk #crescenthead httptcodaekdajbg end
862	1	#crescenthead httptcodaekdajbg end fast
863	1	httptcodaekdajbg end fast enough
864	1	end fast enough stupid
865	1	fast enough stupid dead
866	1	enough stupid dead battery
867	1	stupid dead battery even
868	1	dead battery even am
869	1	battery even am already
870	1	even am already see
871	1	am already see going
872	1	already see going wonderful
873	1	see going wonderful day
874	1	going wonderful day #needmorecoffee
875	1	wonderful day #needmorecoffee idea
876	1	day #needmorecoffee idea operators
877	1	#needmorecoffee idea operators ever
878	1	idea operators ever describe
879	1	operators ever describe race
880	1	ever describe race police
881	1	describe race police wear
882	1	race police wear color
883	1	police wear color blind
884	1	wear color blind glasses
885	1	color blind glasses bustedcoverage
886	1	blind glasses bustedcoverage russell
887	1	glasses bustedcoverage russell good
888	1	bustedcoverage russell good christian
889	1	russell good christian fella
890	1	good christian fella would
891	1	christian fella would apparently
892	1	fella would apparently youth
893	1	would apparently youth group
894	1	apparently youth group thinks
895	1	youth group thinks kidding
896	1	group thinks kidding default
897	1	thinks kidding default expression
898	1	kidding default expression nomal
899	1	default expression nomal face
900	1	expression nomal face #areyoukiddingme
901	1	nomal face #areyoukiddingme httptcodbarsxxta
902	1	face #areyoukiddingme httptcodbarsxxta jaymohr
903	1	#areyoukiddingme httptcodbarsxxta jaymohr #psa
904	1	httptcodbarsxxta jaymohr #psa hey
905	1	jaymohr #psa hey jay
906	1	#psa hey jay tuned
907	1	hey jay tuned u
908	1	jay tuned u said
909	1	tuned u said cocaine
910	1	u said cocaine talk
911	1	said cocaine talk today
912	1	cocaine talk today tweeting
913	1	talk today tweeting coke
914	1	today tweeting coke joke
915	1	tweeting coke joke saw
916	1	coke joke saw escobar
917	1	joke saw escobar th
918	1	saw escobar th interviewed
919	1	escobar th interviewed turkey
920	1	th interviewed turkey say
921	1	interviewed turkey say httptcoftstaota
922	1	turkey say httptcoftstaota #thanksgiving
