Training Set,Number of Words Removed,Percentage of Words Removed
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_2.txt,12,0.03704732796147425
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_vs_ironic_18.txt,40,0.1234910932049047
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_6.txt,20,0.06174554660245235
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_vs_ironic_8.txt,26,0.08026921058318237
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_vs_ironic_5.txt,86,0.2655058503905394
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_vs_ironic_16.txt,580,1.7906208514710897
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_11.txt,80,0.2469821864098094
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_4.txt,43,0.13275292519527682
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_vs_ironic_3.txt,25,0.07718193325305833
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_vs_ironic_20.txt,42,0.12966564786515278
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_vs_ironic_16.txt,97,0.29946590102188964
